,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,trending,maven_id,maven_url
70,geojson,jazzband/geojson,geospatial-data,,{},61.0,Python bindings and utilities for GeoJSON.,17,False,geojson,conda-forge/geojson,,,,21308.0,21308.0,https://pypi.org/project/geojson,4252787.0,4292654.0,https://anaconda.org/conda-forge/geojson,2023-02-16 15:57:16.750,2026-05-29 12:40:14.414,2026-05-29 12:40:14.414000,1714298.0,13.0,,,,,,2.0,,,,,,,,,,,
71,Fiona,Toblerity/Fiona,geospatial-data,,{},78.0,Fiona reads and writes spatial data files.,17,False,fiona,conda-forge/fiona,,,,27661.0,27661.0,https://pypi.org/project/fiona,4732588.0,4889063.0,https://anaconda.org/conda-forge/fiona,2020-07-27 18:07:57.882,2025-12-29 23:44:48.634,2025-12-29 23:44:48.634000,11579201.0,51.0,,,,,,2.0,,,,,,,,,,,
72,Hyperopt,hyperopt/hyperopt,hyperopt,,{},108.0,Distributed Asynchronous Hyper-parameter Optimization.,17,False,hyperopt,conda-forge/hyperopt,,,,22664.0,22664.0,https://pypi.org/project/hyperopt,2396041.0,2409087.0,https://anaconda.org/conda-forge/hyperopt,2020-10-14 07:57:11.589,2026-08-04 16:49:49.497,2026-08-04 16:49:49.497000,926284.0,8.0,,,,,,1.0,,,,,,,,,,,
73,DVC,iterative/dvc,ml-experiments,,{},332.0,DVC tracks ML models and data sets.,17,False,dvc,conda-forge/dvc,,,,24755.0,24755.0,https://pypi.org/project/dvc,2477366.0,2528312.0,https://anaconda.org/conda-forge/dvc,2020-06-19 15:26:50.030,2026-03-31 06:31:23.617,2026-03-31 06:31:23.617000,3821009.0,340.0,,,,,,2.0,,,,,,dvc,dvc,dvc,,,
74,tensorboardX,lanpa/tensorboardX,ml-experiments,,{},86.0,tensorboard for pytorch.,17,False,tensorboardX,conda-forge/tensorboardx,,,,61905.0,61905.0,https://pypi.org/project/tensorboardX,4899849.0,4919761.0,https://anaconda.org/conda-forge/tensorboardx,2020-07-06 20:33:54.325,2025-04-22 14:56:45.200,2025-04-22 14:56:45.200000,1473510.0,17.0,,,,,,2.0,,,,,,,,,,,
75,NIPYPE,nipy/nipype,medical-data,,{},269.0,"Nipype, an open-source, community-developed initiative under the umbrella of NiPy, is a Python project that provides a..",17,False,nipype,conda-forge/nipype,,,,7323.0,7323.0,https://pypi.org/project/nipype,180362.0,202760.0,https://anaconda.org/conda-forge/nipype,2020-08-16 18:50:39.769,2025-05-05 13:43:30.848,2025-05-05 13:43:30.848000,1635094.0,49.0,,,,,,1.0,Apache-2.0,,,,,,,,,,
76,FairScale,facebookresearch/fairscale,distributed-ml,,{},77.0,PyTorch extensions for high performance and large scale training.,17,False,fairscale,conda-forge/fairscale,,,['pytorch'],9469.0,9469.0,https://pypi.org/project/fairscale,565880.0,577792.0,https://anaconda.org/conda-forge/fairscale,2021-11-07 09:02:15.377,2025-04-22 14:58:04.549,2025-04-22 14:58:04.549000,690922.0,9.0,,,,,,2.0,BSD-3-Clause,,,,,,,,6.0,,
77,PyNNDescent,lmcinnes/pynndescent,nn-search,,{},33.0,Simple fast approximate nearest neighbor search.,17,False,pynndescent,conda-forge/pynndescent,,,,14130.0,14130.0,https://pypi.org/project/pynndescent,6228847.0,6269342.0,https://anaconda.org/conda-forge/pynndescent,2020-07-01 15:27:13.844,2026-07-31 16:12:10.661,2026-07-31 16:12:10.661000,2996672.0,26.0,,,,,,1.0,,,,,,,,,,,
78,Gradio,gradio-app/gradio,model-serialisation,,{},506.0,,17,False,gradio,,,,,89733.0,89733.0,https://pypi.org/project/gradio,12815828.0,12815828.0,,,,,,,,,,,,2.0,,,,,,,,,,,
79,optimum,huggingface/optimum,gpu-utilities,,{},166.0,"Optimum Library is an extension of the Hugging Face Transformers library, providing a framework to integrate third-..",17,False,optimum,conda-forge/optimum,,,,7332.0,7332.0,https://pypi.org/project/optimum,1767334.0,1769565.0,https://anaconda.org/conda-forge/optimum,2022-04-01 08:22:36.713,2026-08-04 22:32:24.368,2026-08-04 22:32:24.368000,118244.0,33.0,,,,,,1.0,,,,,,,,,,,
80,pymc,pymc-devs/pymc,probabilistics,,{},571.0,Probabilistic Programming in Python.,17,False,pymc,conda-forge/pymc,,,,8126.0,8126.0,https://pypi.org/project/pymc,1673254.0,1687324.0,https://anaconda.org/conda-forge/pymc,2020-10-13 03:19:15.240,2026-08-16 12:00:47.436,2026-08-16 12:00:47.436000,998990.0,92.0,,,,,,1.0,,,,,,,,,,,
81,TensorFlow Datasets,tensorflow/datasets,tensorflow-utils,,{},329.0,tensorflow/datasets is a library of datasets ready to use with TensorFlow.,17,False,tensorflow-datasets,conda-forge/tensorflow-datasets,,,['tensorflow'],25592.0,25592.0,https://pypi.org/project/tensorflow-datasets,1228935.0,1229865.0,https://anaconda.org/conda-forge/tensorflow-datasets,2021-05-04 09:11:33.308,2025-04-22 14:57:51.541,2025-04-22 14:57:51.541000,59563.0,9.0,,,,,,1.0,,,,,,,,,,,
82,agate,wireservice/agate,others,,{},62.0,A data analysis library that is optimized for humans instead of machines.,17,False,agate,conda-forge/agate,,,,5914.0,5914.0,https://pypi.org/project/agate,30608933.0,30620347.0,https://anaconda.org/conda-forge/agate,2021-05-30 20:16:52.450,2026-02-27 18:41:38.959,2026-02-27 18:41:38.959000,730507.0,19.0,,,,,,1.0,,,,,,,,,,,
83,CuPy,cupy/cupy,gpu-utilities,,{},470.0,CuPy: NumPy & SciPy for GPU.,16,False,cupy,conda-forge/cupy,cupy/cupy,,,7968.0,7968.0,https://pypi.org/project/cupy,31249.0,155414.0,https://anaconda.org/conda-forge/cupy,2020-05-23 18:55:49.350,2026-08-20 20:43:41.242,2026-08-20 20:43:41.242000,9321512.0,66.0,https://hub.docker.com/r/cupy/cupy,2026-08-20 06:37:15.062453,14.0,14.0,115132.0,1.0,,,,,,,,,,,
84,Ignite,pytorch/ignite,ml-frameworks,,{},264.0,A lightweight library to help with training neural networks in PyTorch.,16,False,pytorch-ignite,pytorch/ignite,,,['pytorch'],4047.0,4047.0,https://pypi.org/project/pytorch-ignite,272426.0,275250.0,https://anaconda.org/pytorch/ignite,2018-06-20 15:36:52.783,2026-07-22 15:14:18.114,2026-07-22 15:14:18.114000,279585.0,28.0,,,,,,2.0,,,,,,,,,,,
85,jellyfish,jamesturk/jellyfish,nlp,,{},37.0,A library for doing approximate and phonetic matching of strings.,16,False,jellyfish,conda-forge/jellyfish,,,,15491.0,15491.0,https://pypi.org/project/jellyfish,9838957.0,9871643.0,https://anaconda.org/conda-forge/jellyfish,2020-06-10 16:23:01.195,2025-11-25 21:17:09.326,2025-11-25 21:17:09.326000,2451501.0,19.0,,,,,,2.0,,,,,,,,,,,
86,ultralytics,ultralytics/ultralytics,image,,{},445.0,,16,False,ultralytics,,,,,59760.0,59760.0,https://pypi.org/project/ultralytics,6911971.0,6911971.0,,,,,,,,,,,,2.0,,,,,,,,,,,
87,imgaug,aleju/imgaug,image,,{},36.0,Image augmentation for machine learning experiments.,16,False,imgaug,conda-forge/imgaug,,,,26570.0,26570.0,https://pypi.org/project/imgaug,649828.0,652909.0,https://anaconda.org/conda-forge/imgaug,2019-06-05 06:04:19.977,2025-04-22 14:57:06.395,2025-04-22 14:57:06.395000,268098.0,3.0,,,,,,2.0,,,,,,,,,,,
88,imutils,PyImageSearch/imutils,image,,{},21.0,"A series of convenience functions to make basic image processing functions such as translation, rotation, resizing,..",16,False,imutils,conda-forge/imutils,,,,54262.0,54262.0,https://pypi.org/project/imutils,758969.0,763063.0,https://anaconda.org/conda-forge/imutils,2020-07-07 12:49:26.774,2025-04-22 14:57:06.837,2025-04-22 14:57:06.837000,302985.0,3.0,,,,,,2.0,,,,,,,,,,,
89,cartopy,SciTools/cartopy,data-viz,,{},142.0,A library providing cartographic tools for python.,16,False,cartopy,conda-forge/cartopy,,,,8878.0,8878.0,https://pypi.org/project/cartopy,1639392.0,1745867.0,https://anaconda.org/conda-forge/cartopy,2020-05-18 16:23:27.911,2026-08-10 13:47:41.548,2026-08-10 13:47:41.548000,8092148.0,27.0,,,,,,2.0,,,,,,,,,,,
90,plotnine,has2k1/plotnine,data-viz,,{},122.0,A grammar of graphics for python.,16,False,plotnine,conda-forge/plotnine,,,,13068.0,13068.0,https://pypi.org/project/plotnine,2923728.0,2934464.0,https://anaconda.org/conda-forge/plotnine,2020-06-05 19:51:41.903,2026-08-14 16:58:02.909,2026-08-14 16:58:02.909000,805241.0,38.0,,,,,,2.0,,,,,,,,,,,
91,Metaflow,Netflix/metaflow,ml-experiments,,{},150.0,"Metaflow: More Data Science, Less Engineering.",16,False,metaflow,conda-forge/metaflow,,,,1028.0,1028.0,https://pypi.org/project/metaflow,703551.0,709882.0,https://anaconda.org/conda-forge/metaflow,2020-07-29 21:37:08.322,2026-09-03 02:03:06.485,2026-09-03 02:03:06.485000,468553.0,210.0,,,,,,2.0,,,,,,,,,,,
92,Nilearn,nilearn/nilearn,medical-data,,{},285.0,Statistical learning for neuroimaging in Python.,16,False,nilearn,conda-forge/nilearn,,,['sklearn'],4609.0,4609.0,https://pypi.org/project/nilearn,186930.0,195839.0,https://anaconda.org/conda-forge/nilearn,2020-11-12 13:26:01.761,2026-07-02 10:30:48.603,2026-07-02 10:30:48.603000,623699.0,31.0,,,,,,1.0,,,,,,,,,,,
93,MONAI,Project-MONAI/MONAI,medical-data,,{},301.0,AI Toolkit for Healthcare Imaging.,16,False,monai,conda-forge/monai,,,['pytorch'],4762.0,4762.0,https://pypi.org/project/monai,714740.0,716080.0,https://anaconda.org/conda-forge/monai,2021-12-29 09:55:36.763,2026-01-28 07:31:46.743,2026-01-28 07:31:46.743000,76404.0,15.0,,,,,,1.0,,,,,,,,,,,
94,NiBabel,nipy/nibabel,medical-data,,{},116.0,Python package to access a cacophony of neuro-imaging file formats.,16,False,nibabel,conda-forge/nibabel,,,,31278.0,31278.0,https://pypi.org/project/nibabel,1719291.0,1739563.0,https://anaconda.org/conda-forge/nibabel,2020-06-30 18:23:29.640,2026-06-09 01:40:14.470,2026-06-09 01:40:14.470000,1520465.0,33.0,,,,,,1.0,,,,,,,,,,,
95,sktime,alan-turing-institute/sktime,time-series-data,,{},664.0,A unified framework for machine learning with time series.,16,False,sktime,conda-forge/sktime-all-extras,,,['sklearn'],4886.0,4886.0,https://pypi.org/project/sktime,1094735.0,1116151.0,https://anaconda.org/conda-forge/sktime-all-extras,2021-07-28 06:16:34.545,2025-12-07 07:18:44.347,2025-12-07 07:18:44.347000,1327808.0,76.0,,,,,,1.0,,,,,,,,,,,
96,STUMPY,TDAmeritrade/stumpy,time-series-data,,{},46.0,"STUMPY is a powerful and scalable Python library that computes something called a matrix profile, which can then be..",16,False,stumpy,conda-forge/stumpy,,,,1673.0,1673.0,https://pypi.org/project/stumpy,431903.0,449020.0,https://anaconda.org/conda-forge/stumpy,2020-06-15 15:52:12.048,2026-02-08 02:09:16.381,2026-02-08 02:09:16.381000,1283795.0,29.0,,,,,,1.0,BSD-3-Clause,,,,,,,,5.0,,
97,Core ML Tools,apple/coremltools,model-serialisation,,{},235.0,Core ML is an Apple framework to integrate machine learning models into your app. Core ML provides a unified..,16,False,coremltools,conda-forge/coremltools,,,,5640.0,5640.0,https://pypi.org/project/coremltools,2704686.0,2706966.0,https://anaconda.org/conda-forge/coremltools,2020-10-16 19:48:15.220,2026-06-22 13:38:39.137,2026-06-22 13:38:39.137000,161940.0,5.0,,,,,,2.0,,,,,,,,,,,
98,metrics,Lightning-AI/metrics,pytorch-utils,,{},294.0,Collection of PyTorch native metrics for easy evaluating machine learning models.,16,False,metrics,conda-forge/torchmetrics,,,['pytorch'],48096.0,48096.0,https://pypi.org/project/metrics,20744.0,69288.0,https://anaconda.org/conda-forge/torchmetrics,2021-03-16 10:50:04.846,2026-03-18 09:56:39.711,2026-03-18 09:56:39.711000,3203936.0,61.0,,,,,,1.0,,,,,,,,,,,
99,MLxtend,rasbt/mlxtend,sklearn-utils,,{},124.0,Machine Learning Library Extensions.,16,False,mlxtend,conda-forge/mlxtend,,,['sklearn'],21023.0,21023.0,https://pypi.org/project/mlxtend,958046.0,969633.0,https://anaconda.org/conda-forge/mlxtend,2020-07-28 03:34:49.886,2026-06-09 21:10:46.329,2026-06-09 21:10:46.329000,857472.0,25.0,,,,,,1.0,,,,,,,,,,,
100,category_encoders,scikit-learn-contrib/category_encoders,sklearn-utils,,{},75.0,A collection of sklearn transformers to encode categorical variables as numeric.,16,False,category_encoders,conda-forge/category_encoders,,,['sklearn'],4233.0,4233.0,https://pypi.org/project/category_encoders,2455667.0,2465321.0,https://anaconda.org/conda-forge/category_encoders,2021-10-13 18:33:31.261,2026-07-28 19:16:21.783,2026-07-28 19:16:21.783000,569606.0,26.0,,,,,,1.0,,,,,,,,,,,
101,TorchServe,pytorch/serve,model-serialisation,,{},222.0,Model serving on PyTorch.,15,False,torchserve,pytorch/torchserve,pytorch/torchserve,,['pytorch'],954.0,954.0,https://pypi.org/project/torchserve,30113.0,61107.0,https://anaconda.org/pytorch/torchserve,2020-04-21 03:52:57.365,2025-03-25 16:24:31.948,2025-03-25 16:24:31.948000,761382.0,25.0,https://hub.docker.com/r/pytorch/torchserve,2024-09-30 22:07:15.226668,33.0,33.0,1625193.0,2.0,,,,,,,,,,,
102,Fastai,fastai/fastai,ml-frameworks,,{},263.0,,15,False,fastai,,,,['pytorch'],23534.0,23534.0,https://pypi.org/project/fastai,583706.0,583706.0,,,,,,,,,,,,2.0,,,,,,,,,,,
103,LightGBM,microsoft/LightGBM,ml-frameworks,,{},353.0,LightGBM is a gradient boosting framework that uses tree based learning algorithms.,15,False,lightgbm,conda-forge/lightgbm,,,,175.0,175.0,https://pypi.org/project/lightgbm,23079706.0,23157197.0,https://anaconda.org/conda-forge/lightgbm,2020-09-01 12:55:08.262,2026-07-20 03:34:31.957,2026-07-20 03:34:31.957000,5579405.0,32.0,,,,,,2.0,,,,,,,,,,,
104,PaddlePaddle,PaddlePaddle/Paddle,ml-frameworks,,{},1533.0,,15,False,paddlepaddle,,,,['paddle'],9699.0,9699.0,https://pypi.org/project/paddlepaddle,1679859.0,1679859.0,,,,,,,,,,,,2.0,,,,,,,,,,,
105,thefuzz,seatgeek/thefuzz,nlp,,{},13.0,Fuzzy string matching in python.,15,False,thefuzz,conda-forge/thefuzz,,,,6082.0,6082.0,https://pypi.org/project/thefuzz,9552835.0,9554276.0,https://anaconda.org/conda-forge/thefuzz,2022-01-13 22:10:32.583,2025-04-22 14:58:08.752,2025-04-22 14:58:08.752000,80741.0,2.0,,,,,,2.0,,,,,,,,,,,
106,flair,flairNLP/flair,nlp,,{},278.0,A very simple framework for state-of-the-art NLP.,15,False,flair,conda-forge/python-flair,,,['pytorch'],4184.0,4184.0,https://pypi.org/project/flair,109575.0,110410.0,https://anaconda.org/conda-forge/python-flair,2020-07-28 19:00:35.095,2025-04-22 14:57:32.879,2025-04-22 14:57:32.879000,61792.0,14.0,,,,,,2.0,,,,,,,,,,,
107,stanza,stanfordnlp/stanza,nlp,,{},78.0,"Stanza: A Python NLP Library for Many Human Languages, by the Stanford NLP Group.",15,False,stanza,stanfordnlp/stanza,,,,4355.0,4355.0,https://pypi.org/project/stanza,1006796.0,1006920.0,https://anaconda.org/stanfordnlp/stanza,2020-03-14 02:34:20.643,2025-03-25 16:28:39.162,2025-03-25 16:28:39.162000,9681.0,13.0,,,,,,2.0,,,,,,,,,,,
108,torchvision,pytorch/vision,image,,{},693.0,Image and video datasets and models for torch deep learning.,15,False,torchvision,conda-forge/torchvision,,,['pytorch'],24.0,24.0,https://pypi.org/project/torchvision,29302819.0,29384012.0,https://anaconda.org/conda-forge/torchvision,2021-03-09 23:13:43.284,2026-08-24 17:58:00.745,2026-08-24 17:58:00.745000,5358787.0,32.0,,,,,,2.0,,,,,,,,,,,
109,OCRmyPDF,ocrmypdf/OCRmyPDF,ocr,,{},126.0,"OCRmyPDF adds an OCR text layer to scanned PDF files, allowing them to be searched.",15,False,ocrmypdf,conda-forge/ocrmypdf,,,,1591.0,1591.0,https://pypi.org/project/ocrmypdf,1202066.0,1204438.0,https://anaconda.org/conda-forge/ocrmypdf,2021-02-25 13:52:39.515,2026-08-29 01:44:59.983,2026-08-29 01:44:59.983000,158978.0,56.0,,,,,,1.0,,,,,,ocrmypdf,ocrmypdf,,,,
110,hvPlot,holoviz/hvplot,data-viz,,{},54.0,A high-level plotting API for the PyData ecosystem built on HoloViews.,15,False,hvplot,conda-forge/hvplot,,,,7541.0,7541.0,https://pypi.org/project/hvplot,1022552.0,1036974.0,https://anaconda.org/conda-forge/hvplot,2020-06-02 12:42:34.211,2025-12-18 15:35:41.427,2025-12-18 15:35:41.427000,1081710.0,26.0,,,,,,2.0,,,,,,,,,,,
111,missingno,ResidentMario/missingno,data-viz,,{},18.0,Missing data visualization module for Python.,15,False,missingno,conda-forge/missingno,,,,23638.0,23638.0,https://pypi.org/project/missingno,426866.0,446632.0,https://anaconda.org/conda-forge/missingno,2024-03-02 01:06:25.066,2025-09-17 20:28:20.219,2025-09-17 20:28:20.219000,593001.0,5.0,,,,,,2.0,,,,,,,,,,,
112,VisPy,vispy/vispy,data-viz,,{},212.0,High-performance interactive 2D/3D data visualization library.,15,False,vispy,conda-forge/vispy,,,['jupyter'],2330.0,2330.0,https://pypi.org/project/vispy,1140077.0,1160457.0,https://anaconda.org/conda-forge/vispy,2020-09-24 16:39:06.228,2026-05-20 16:45:50.072,2026-05-20 16:45:50.072000,1465000.0,38.0,,,,,,2.0,,vispy,https://www.npmjs.com/package/vispy,33.0,,,,,,,
113,evaluate,huggingface/evaluate,interpretability,,{},139.0,,15,False,evaluate,,,,,25993.0,25993.0,https://pypi.org/project/evaluate,4402031.0,4402031.0,,,,,,,,,,,,1.0,,,,,,,,,,,
114,Lime,marcotcr/lime,interpretability,,{},62.0,Explaining the predictions of any machine learning classifier.,15,False,lime,conda-forge/lime,,,,9875.0,9875.0,https://pypi.org/project/lime,479109.0,484448.0,https://anaconda.org/conda-forge/lime,2020-06-28 01:02:39.858,2025-04-22 14:56:30.659,2025-04-22 14:56:30.659000,400451.0,11.0,,,,,,1.0,,,,,,,,,,,
115,Captum,pytorch/captum,interpretability,,{},150.0,Model interpretability for PyTorch.,15,False,captum,conda-forge/captum,,,['pytorch'],3754.0,3754.0,https://pypi.org/project/captum,496862.0,500038.0,https://anaconda.org/conda-forge/captum,2021-12-30 19:59:39.750,2026-04-17 07:52:38.995,2026-04-17 07:52:38.995000,181055.0,5.0,,,,,,1.0,,,,,,,,,,,
116,igraph,igraph/python-igraph,graph,,{},81.0,An open source and free collection of network analysis tool.,15,False,python-igraph,conda-forge/igraph,,,,4957.0,4957.0,https://pypi.org/project/python-igraph,528400.0,546012.0,https://anaconda.org/conda-forge/igraph,2020-08-20 13:08:22.426,2025-12-27 19:06:26.854,2025-12-27 19:06:26.854000,1285699.0,35.0,,,,,,1.0,,,,,,,,,,,
117,ipyleaflet,jupyter-widgets/ipyleaflet,geospatial-data,,{},98.0,A Jupyter widget for dynamic Leaflet maps.,15,False,ipyleaflet,conda-forge/ipyleaflet,,,['jupyter'],18337.0,18337.0,https://pypi.org/project/ipyleaflet,341794.0,385898.0,https://anaconda.org/conda-forge/ipyleaflet,2020-05-25 11:11:25.372,2025-06-13 19:35:58.799,2025-06-13 19:35:58.799000,3164783.0,74.0,,,,,,3.0,,jupyter-leaflet,https://www.npmjs.com/package/jupyter-leaflet,2463.0,,,,,,,
118,ta,bukosabino/ta,financial-data,,{},34.0,Technical Analysis Library in Python.,15,False,ta,conda-forge/ta,,,,10457.0,10457.0,https://pypi.org/project/ta,996382.0,997112.0,https://anaconda.org/conda-forge/ta,2021-02-08 22:42:23.078,2025-04-22 14:57:46.184,2025-04-22 14:57:46.184000,48975.0,7.0,,,,,,1.0,,,,,,,,,,,
119,arch,bashtage/arch,financial-data,,{},40.0,Autoregressive Conditional Heteroskedasticity (ARCH) and other tools for financial econometrics.,15,False,arch,conda-forge/arch-py,,,,3871.0,3871.0,https://pypi.org/project/arch,920386.0,931594.0,https://anaconda.org/conda-forge/arch-py,2020-06-25 00:04:53.242,2025-10-21 13:02:21.450,2025-10-21 13:02:21.450000,840605.0,23.0,,,,,,1.0,,,,,,,,,,,
120,Optuna,optuna/optuna,hyperopt,,{},397.0,A hyperparameter optimization framework.,15,False,optuna,conda-forge/optuna,,,,33494.0,33494.0,https://pypi.org/project/optuna,,57181.0,https://anaconda.org/conda-forge/optuna,2020-06-01 09:17:12.717,2026-06-01 10:52:13.216,2026-06-01 10:52:13.216000,4288609.0,46.0,,,,,,1.0,,,,,,,,,,,
121,BoTorch,pytorch/botorch,hyperopt,,{},166.0,Bayesian Optimization in PyTorch.,15,False,botorch,conda-forge/botorch,,,['pytorch'],1956.0,1956.0,https://pypi.org/project/botorch,590715.0,593864.0,https://anaconda.org/conda-forge/botorch,2020-08-01 11:16:39.122,2026-06-09 03:34:16.649,2026-06-09 03:34:16.649000,229938.0,43.0,,,,,,1.0,,,,,,,,,,,
122,snakemake,snakemake/snakemake,ml-experiments,,{},406.0,A popular workflow management system aiming at full in-silico reproducibility.,15,False,snakemake,bioconda/snakemake,,,,2708.0,2708.0,https://pypi.org/project/snakemake,220900.0,235440.0,https://anaconda.org/bioconda/snakemake,2015-10-17 15:43:54.867,2026-08-31 07:26:32.632,2026-08-31 07:26:32.632000,1904812.0,372.0,,,,,,2.0,,,,,,,,,,,
123,Lifelines,CamDavidsonPilon/lifelines,medical-data,,{},124.0,"Survival analysis in Python, including Kaplan Meier, Nelson Aalen and regression.",15,False,lifelines,conda-forge/lifelines,,,,4540.0,4540.0,https://pypi.org/project/lifelines,2214635.0,2224297.0,https://anaconda.org/conda-forge/lifelines,2020-05-25 23:39:09.984,2026-04-29 14:43:19.233,2026-04-29 14:43:19.233000,734367.0,65.0,,,,,,2.0,,,,,,,,,,,
