,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,npm_id,npm_url,npm_monthly_downloads,helm_id,trending,brew_id,apt_id,yum_id,maven_id,maven_url
205,pytorch-forecasting,jdb78/pytorch-forecasting,time-series-data,,{},109.0,Timeseries forecasting with PyTorch.,13,False,pytorch-forecasting,conda-forge/pytorch-forecasting,,,,710.0,710.0,https://pypi.org/project/pytorch-forecasting,321973.0,323467.0,https://anaconda.org/conda-forge/pytorch-forecasting,2020-09-14 11:56:00.946,2026-06-25 08:25:03.077,2026-06-25 08:25:03.077000,106084.0,32.0,,,,,,2.0,,,,,,,,,,,
206,implicit,benfred/implicit,recommender-systems,,{},37.0,Fast Python Collaborative Filtering for Implicit Datasets.,13,False,implicit,conda-forge/implicit,,,,2022.0,2022.0,https://pypi.org/project/implicit,328967.0,357962.0,https://anaconda.org/conda-forge/implicit,2020-09-15 03:41:22.783,2026-05-14 22:07:46.291,2026-05-14 22:07:46.291000,2058677.0,18.0,,,,,,1.0,,,,,,,,,,,
207,SpeechRecognition,Uberi/speech_recognition,audio,,{},62.0,"Library for performing speech recognition, with support for several engines and APIs, online and offline.",13,False,SpeechRecognition,conda-forge/speechrecognition,,,,24.0,24.0,https://pypi.org/project/SpeechRecognition,9891658.0,9900329.0,https://anaconda.org/conda-forge/speechrecognition,2020-08-20 04:16:29.624,2026-06-17 03:46:16.860,2026-06-17 03:46:16.860000,624332.0,27.0,,,,,,2.0,,,,,,,,,,,
208,tinytag,devsnd/tinytag,audio,,{},28.0,,13,False,tinytag,,,,,1985.0,1985.0,https://pypi.org/project/tinytag,5309977.0,5309977.0,,,,,,,,,,,,2.0,,,,,,,,,,,
209,Opacus,pytorch/opacus,privacy-ml,,{},91.0,Train PyTorch models with Differential Privacy.,13,False,opacus,conda-forge/opacus,,,['pytorch'],1295.0,1295.0,https://pypi.org/project/opacus,170916.0,171591.0,https://anaconda.org/conda-forge/opacus,2022-01-11 20:35:33.574,2026-05-05 21:02:34.391,2026-05-05 21:02:34.391000,37126.0,12.0,,,,,,1.0,,,,,,,,,,,
210,Apex,NVIDIA/apex,gpu-utilities,,{},140.0,a Pytorch extension with NVIDIA-maintained utilities to streamline mixed precision and distributed training.,13,False,,conda-forge/nvidia-apex,,,['pytorch'],3370.0,3370.0,,,10971.0,https://anaconda.org/conda-forge/nvidia-apex,2020-10-08 01:21:09.615,2026-06-17 09:19:03.496,2026-06-17 09:19:03.496000,767991.0,5.0,,,,,,2.0,,,,,,,,,,,
211,bambi,bambinos/bambi,probabilistics,,{},55.0,BAyesian Model Building Interface in Python.,13,False,bambi,conda-forge/bambi,,,,253.0,253.0,https://pypi.org/project/bambi,80243.0,81342.0,https://anaconda.org/conda-forge/bambi,2020-12-17 13:09:13.632,2026-08-10 16:11:42.596,2026-08-10 16:11:42.596000,74740.0,25.0,,,,,,3.0,,,,,,,,,,,
212,pgmpy,pgmpy/pgmpy,probabilistics,,{},241.0,,13,False,pgmpy,,,,,1809.0,1809.0,https://pypi.org/project/pgmpy,823759.0,823759.0,,,,,,,,,,,,3.0,,,,,,,,,,,
213,torchinfo,TylerYep/torchinfo,pytorch-utils,,{},29.0,,13,False,torchinfo,,,,['pytorch'],8259.0,8259.0,https://pypi.org/project/torchinfo,616777.0,616777.0,,,,,,,,,,,,2.0,,,,,,,,,,,
214,tensorly,tensorly/tensorly,others,,{},76.0,Tensor learning in Python.,13,False,tensorly,conda-forge/tensorly,,,,1233.0,1233.0,https://pypi.org/project/tensorly,86306.0,92089.0,https://anaconda.org/conda-forge/tensorly,2020-10-20 14:38:35.389,2025-04-22 14:56:50.737,2025-04-22 14:56:50.737000,404869.0,9.0,,,,,,2.0,,,,,,,,,,,
215,Sonnet,deepmind/sonnet,ml-frameworks,,{},63.0,Multi-language spell checker.,12,False,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1583.0,1583.0,https://pypi.org/project/dm-sonnet,19848.0,20543.0,https://anaconda.org/conda-forge/sonnet,2019-11-20 21:03:41.099,2025-04-22 14:57:17.453,2025-04-22 14:57:17.453000,56322.0,13.0,,,,,,3.0,,,,,,,,,,,
216,flashtext,vi3k6i5/flashtext,nlp,,{},7.0,This module can be used to replace keywords in sentences or extract keywords from sentences. It is based on the..,12,False,flashtext,conda-forge/flashtext,,,,2116.0,2116.0,https://pypi.org/project/flashtext,2450593.0,2450934.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:57.409,2025-04-22 14:57:29.789,2025-04-22 14:57:29.789000,24949.0,1.0,,,,,,2.0,,,,,,,,,,,
217,ag2,ag2ai/ag2,agents,,{},503.0,,12,False,ag2,,,,,994.0,994.0,https://pypi.org/project/ag2,422001.0,422001.0,,,,,,,,,,,,3.0,,,,,,,,,,,
218,PyTorch3D,facebookresearch/pytorch3d,image,,{},183.0,3d Geometry for pytorch.,12,False,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],1388.0,1388.0,https://pypi.org/project/pytorch3d,1211.0,6539.0,https://anaconda.org/pytorch3d/pytorch3d,2019-11-19 20:10:38.667,2025-03-25 16:29:23.925,2025-03-25 16:29:23.925000,431601.0,18.0,,,,,,2.0,,,,,,,,,,,
219,FiftyOne,voxel51/fiftyone,data-viz,,{},206.0,"Visualize, create, and debug image and video datasets and model predictions.",12,False,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",1097.0,1097.0,https://pypi.org/project/fiftyone,255927.0,255927.0,,,,,,,,,,,,3.0,,,,,,,,,,,
220,wordcloud,amueller/word_cloud,data-viz,,{},76.0,A little word cloud generator in Python.,12,False,wordcloud,conda-forge/wordcloud,,,,24.0,24.0,https://pypi.org/project/wordcloud,2164350.0,2180017.0,https://anaconda.org/conda-forge/wordcloud,2020-07-07 12:57:01.655,2026-08-09 16:35:22.475,2026-08-09 16:35:22.475000,1143696.0,15.0,,,,,,3.0,,,,,,,,,,,
221,ydata-profiling,ydataai/ydata-profiling,data-viz,,{},142.0,Generate profile report for pandas DataFrame.,12,False,ydata-profiling,conda-forge/ydata-profiling,,,"['jupyter', 'pandas']",19.0,19.0,https://pypi.org/project/ydata-profiling,1728883.0,1731485.0,https://anaconda.org/conda-forge/ydata-profiling,2023-02-27 12:22:21.195,2026-07-03 11:16:07.164,2026-07-03 11:16:07.164000,109297.0,34.0,,,,,,3.0,,,,,,,,,,,
222,Sweetviz,fbdesignpro/sweetviz,data-viz,,{},13.0,A pandas-based library to visualize and compare datasets.,12,False,sweetviz,conda-forge/sweetviz,,,,3202.0,3202.0,https://pypi.org/project/sweetviz,138585.0,139593.0,https://anaconda.org/conda-forge/sweetviz,2021-02-03 19:13:59.125,2026-04-11 23:31:56.666,2026-04-11 23:31:56.666000,66593.0,15.0,,,,,,3.0,,,,,,,,,,,
223,openTSNE,pavlin-policar/openTSNE,data-viz,,{},15.0,"Extensible, parallel implementations of t-SNE.",12,False,opentsne,conda-forge/opentsne,,,,1146.0,1146.0,https://pypi.org/project/opentsne,129548.0,138328.0,https://anaconda.org/conda-forge/opentsne,2020-08-04 09:05:14.594,2026-01-16 07:03:04.711,2026-01-16 07:03:04.711000,632171.0,24.0,,,,,,3.0,,,,,,,,,,,
224,DoWhy,py-why/dowhy,interpretability,,{},117.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions.,12,False,dowhy,conda-forge/dowhy,,,,766.0,766.0,https://pypi.org/project/dowhy,238558.0,239428.0,https://anaconda.org/conda-forge/dowhy,2020-11-22 07:16:29.903,2025-07-13 12:15:04.418,2025-07-13 12:15:04.418000,60041.0,12.0,,,,,,2.0,,,,,,,,,,,
225,Satpy,pytroll/satpy,geospatial-data,,{},194.0,Meteorological processing package.,12,False,satpy,conda-forge/satpy,,,,209.0,209.0,https://pypi.org/project/satpy,42515.0,49023.0,https://anaconda.org/conda-forge/satpy,2020-06-10 19:56:45.218,2026-03-05 18:39:22.244,2026-03-05 18:39:22.244000,481637.0,76.0,,,,,,3.0,,,,,,,,,,,
226,pymap3d,geospace-code/pymap3d,geospatial-data,,{},19.0,Pure Python 3-D geographic coordinate conversions and geodesy.,12,False,pymap3d,conda-forge/pymap3d,,,,589.0,589.0,https://pypi.org/project/pymap3d,833280.0,835319.0,https://anaconda.org/conda-forge/pymap3d,2020-09-24 05:54:03.868,2025-07-08 12:06:19.595,2025-07-08 12:06:19.595000,144834.0,19.0,,,,,,3.0,,,,,,,,,,,
227,empyrical,quantopian/empyrical,financial-data,,{},23.0,Common financial risk metrics.,12,False,empyrical,conda-forge/empyrical,,,,1824.0,1824.0,https://pypi.org/project/empyrical,23243.0,23827.0,https://anaconda.org/conda-forge/empyrical,2018-02-15 14:11:16.165,2025-04-22 14:56:47.167,2025-04-22 14:56:47.167000,59572.0,4.0,,,,,,2.0,,,,,,,,,,,
228,bt,pmorissette/bt,financial-data,,{},39.0,bt - flexible backtesting for Python.,12,False,bt,conda-forge/bt,,,,1751.0,1751.0,https://pypi.org/project/bt,26134.0,28615.0,https://anaconda.org/conda-forge/bt,2021-04-23 10:15:55.354,2026-04-26 16:07:23.806,2026-04-26 16:07:23.806000,158787.0,9.0,,,,,,2.0,,,,,,,,,,,
229,yfinance,ranaroussi/yfinance,financial-data,,{},184.0,,12,False,yfinance,ranaroussi/yfinance,,,,,,https://pypi.org/project/yfinance,28928827.0,28930450.0,https://anaconda.org/ranaroussi/yfinance,2021-07-03 13:58:30.250,2025-03-25 16:27:42.706,2025-03-25 16:27:42.706000,99017.0,4.0,,,,,,2.0,,,,,,,,,,,
230,ClearML,allegroai/clearml,ml-experiments,,{},116.0,Auto-Magical Experiment Manager & Version Control for AI.,12,False,clearml,,allegroai/trains,,,1978.0,1978.0,https://pypi.org/project/clearml,653071.0,653071.0,,,,2020-10-05 10:16:46.865671,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,,34098.0,2.0,,,,,,,,,,,
231,sacred,IDSIA/sacred,ml-experiments,,{},107.0,Facilitates automated and reproducible experimental research.,12,False,sacred,conda-forge/sacred,,,,3670.0,3670.0,https://pypi.org/project/sacred,36249.0,36461.0,https://anaconda.org/conda-forge/sacred,2021-11-14 09:49:21.832,2025-04-22 14:58:05.313,2025-04-22 14:58:05.313000,12132.0,3.0,,,,,,2.0,,,,,,,,,,,
232,kaggle,Kaggle/kaggle-api,ml-experiments,,{},69.0,Kaggle API.,12,False,kaggle,conda-forge/kaggle,,,,24.0,24.0,https://pypi.org/project/kaggle,833172.0,837539.0,https://anaconda.org/conda-forge/kaggle,2020-09-04 15:05:55.697,2026-06-26 00:57:52.829,2026-06-26 00:57:52.829000,310064.0,35.0,,,,,,2.0,,,,,,,,,,,
233,H2O-3,h2oai/h2o-3,distributed-ml,,{},288.0,,12,False,h2o,,,,,100.0,100.0,https://pypi.org/project/h2o,214620.0,214620.0,,,,,,,,,,,,2.0,Apache-2.0,,,,,,,,,,
234,qdrant,qdrant/qdrant,nn-search,,{},191.0,,12,False,qdrant-client,,,,,117.0,117.0,https://pypi.org/project/qdrant-client,18926084.0,18926084.0,,,,,,,,,,,,3.0,,,,,,,,,,,
235,lightfm,lyst/lightfm,recommender-systems,,{},47.0,"A Python implementation of LightFM, a hybrid recommendation algorithm.",12,False,lightfm,conda-forge/lightfm,,,,1948.0,1948.0,https://pypi.org/project/lightfm,44443.0,49083.0,https://anaconda.org/conda-forge/lightfm,2018-01-05 14:24:50.552,2025-04-22 14:56:45.003,2025-04-22 14:56:45.003000,477983.0,4.0,,,,,,1.0,,,,,,,,,,,
236,Cornac,PreferredAI/cornac,recommender-systems,,{},31.0,A Comparative Framework for Multimodal Recommender Systems.,12,False,cornac,conda-forge/cornac,,,,306.0,306.0,https://pypi.org/project/cornac,44089.0,59295.0,https://anaconda.org/conda-forge/cornac,2020-06-06 08:50:52.981,2026-07-15 17:00:30.148,2026-07-15 17:00:30.148000,1125303.0,58.0,,,,,,1.0,,,,,,,,,,,
237,aubio,aubio/aubio,audio,,{},32.0,tools for audio and music analysis and transformation.,12,False,aubio,conda-forge/aubio,,,,596.0,596.0,https://pypi.org/project/aubio,45603.0,67350.0,https://anaconda.org/conda-forge/aubio,2017-03-19 18:06:20.550,2025-04-22 14:56:33.269,2025-04-22 14:56:33.269000,2457462.0,7.0,,,,,,2.0,,,,,,,,,,,
238,spleeter,deezer/spleeter,audio,,{},22.0,The Deezer source separation library with pretrained models based on tensorflow.,12,False,spleeter,conda-forge/spleeter,,,['tensorflow'],1098.0,1098.0,https://pypi.org/project/spleeter,19741.0,21421.0,https://anaconda.org/conda-forge/spleeter,2019-11-08 20:02:52.483,2025-04-22 14:57:16.666,2025-04-22 14:57:16.666000,136127.0,10.0,,,,,,2.0,,,,,,,,,,,
239,BentoML,bentoml/BentoML,model-serialisation,,{},238.0,,12,False,bentoml,,,,,2868.0,2868.0,https://pypi.org/project/bentoml,250835.0,250835.0,,,,,,,,,,,,3.0,,,,,,,,,,,
240,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,{},19.0,Statistical post-hoc analysis and outlier detection algorithms.,12,False,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],1287.0,1287.0,https://pypi.org/project/scikit-posthocs,141973.0,159108.0,https://anaconda.org/conda-forge/scikit-posthocs,2020-10-13 01:11:10.773,2026-05-26 19:44:09.190,2026-05-26 19:44:09.190000,1199454.0,15.0,,,,,,3.0,,,,,,,,,,,
241,equinox,patrick-kidger/equinox,jax-utils,,{},101.0,,12,False,equinox,,,,['jax'],1949.0,1949.0,https://pypi.org/project/equinox,1150588.0,1150588.0,,,,,,,,,,,,1.0,,,,,,,,,,,
242,scikit-lego,koaning/scikit-lego,sklearn-utils,,{},72.0,missing blocks for sklearn pipelines.,12,False,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],192.0,192.0,https://pypi.org/project/scikit-lego,73724.0,74917.0,https://anaconda.org/conda-forge/scikit-lego,2020-05-26 10:44:57.130,2025-04-22 14:57:15.493,2025-04-22 14:57:15.493000,89518.0,25.0,,,,,,2.0,,,,,,,,,,,
243,Prince,MaxHalford/prince,sklearn-utils,,{},20.0,Statistical factor analysis in Python.,12,False,prince,conda-forge/prince-factor-analysis,,,['sklearn'],797.0,797.0,https://pypi.org/project/prince,133713.0,134207.0,https://anaconda.org/conda-forge/prince-factor-analysis,2020-10-06 17:12:24.107,2026-07-01 06:43:52.593,2026-07-01 06:43:52.593000,34608.0,8.0,,,,,,2.0,,,,,,,,,,,
244,DeepChem,deepchem/deepchem,others,,{},262.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",12,False,deepchem,conda-forge/deepchem,,,['tensorflow'],670.0,670.0,https://pypi.org/project/deepchem,44530.0,46224.0,https://anaconda.org/conda-forge/deepchem,2020-06-10 18:42:21.688,2025-04-22 14:57:21.461,2025-04-22 14:57:21.461000,125413.0,7.0,,,,,,2.0,,,,,,,,,,,
245,cleanlab,cleanlab/cleanlab,others,,{},55.0,The standard package for machine learning with noisy labels and finding mislabeled data in Python.,12,False,cleanlab,conda-forge/cleanlab,,,,540.0,540.0,https://pypi.org/project/cleanlab,98628.0,99929.0,https://anaconda.org/conda-forge/cleanlab,2021-04-19 15:02:45.542,2026-01-14 17:49:56.450,2026-01-14 17:49:56.450000,83271.0,19.0,,,,,,2.0,,,,,,,,,,,
246,datalad,datalad/datalad,others,,{},65.0,data distribution geared toward scientific datasets.,12,False,datalad,conda-forge/datalad,,,,584.0,584.0,https://pypi.org/project/datalad,39974.0,56368.0,https://anaconda.org/conda-forge/datalad,2020-06-24 04:55:07.916,2026-08-17 17:33:35.137,2026-08-17 17:33:35.137000,1213187.0,80.0,,,,,,2.0,,,,,,,,,,,
247,Milvus,milvus-io/milvus,nn-search,,{},369.0,"Milvus --- an open-source, high-performance vector database (https://milvus.io).",11,False,pymilvus,,milvusdb/milvus,,,,,https://pypi.org/project/pymilvus,6044341.0,6044341.0,,,,2026-08-20 14:07:18.689408,,,https://hub.docker.com/r/milvusdb/milvus,2026-08-20 14:07:18.689408,106.0,106.0,78260166.0,3.0,,,,,,,,,,,
248,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,{},116.0,,11,False,spark-nlp,,,,['spark'],622.0,622.0,https://pypi.org/project/spark-nlp,1099121.0,1099121.0,,,,,,,,,,,,2.0,,,,,,,,,,,
249,argilla,argilla-io/argilla,nlp,,{},110.0,,11,False,argilla,,,,,3179.0,3179.0,https://pypi.org/project/argilla,144494.0,144494.0,,,,,,,,,,,,2.0,,,,,,,,,,,
250,opik,comet-ml/opik,nlp,,{},146.0,,11,False,opik,,,,,55.0,55.0,https://pypi.org/project/opik,3482574.0,3482574.0,,,,,,,,,,,,2.0,,,,,,,,,,,
251,fastText,facebookresearch/fastText,nlp,,{},68.0,fastText - Library for efficient text classification and representation learning.,11,False,fasttext,conda-forge/fasttext,,,,24.0,24.0,https://pypi.org/project/fasttext,2447767.0,2450758.0,https://anaconda.org/conda-forge/fasttext,2020-09-22 18:15:34.037,2025-11-05 20:00:51.025,2025-11-05 20:00:51.025000,212378.0,3.0,,,,,,2.0,,,,,,,,,,,
252,fairseq,facebookresearch/fairseq,nlp,,{},433.0,Facebook AI Research Sequence-to-Sequence Toolkit.,11,False,fairseq,conda-forge/fairseq,,,['pytorch'],24.0,24.0,https://pypi.org/project/fairseq,51472.0,54397.0,https://anaconda.org/conda-forge/fairseq,2020-07-24 16:44:47.386,2026-08-18 00:26:45.420,2026-08-18 00:26:45.420000,213594.0,4.0,,,,,,2.0,,,,,,,,,,,
253,Dedupe,dedupeio/dedupe,nlp,,{},72.0,A python library for accurate and scaleable data deduplication and entity-resolution.,11,False,dedupe,conda-forge/dedupe,,,,385.0,385.0,https://pypi.org/project/dedupe,50714.0,53697.0,https://anaconda.org/conda-forge/dedupe,2021-12-08 17:23:58.376,2025-04-22 14:58:06.931,2025-04-22 14:58:06.931000,167090.0,12.0,,,,,,2.0,,,,,,,,,,,
254,Albumentations,albumentations-team/albumentations,image,,{},172.0,Fast image augmentation library and easy to use wrapper around other libraries.,11,False,albumentations,conda-forge/albumentations,,,['pytorch'],,,https://pypi.org/project/albumentations,5267022.0,5272636.0,https://anaconda.org/conda-forge/albumentations,2020-07-10 06:51:58.141,2025-05-28 13:47:29.423,2025-05-28 13:47:29.423000,409857.0,38.0,,,,,,3.0,,,,,,,,,,,
255,doctr,mindee/doctr,image,,{},76.0,,11,False,python-doctr,,,,"['tensorflow', 'pytorch']",1279.0,1279.0,https://pypi.org/project/python-doctr,323905.0,323905.0,,,,,,,,,,,,3.0,,,,,,5.0,,,,,
256,AutoViz,AutoViML/AutoViz,data-viz,,{},17.0,"Automatically Visualize any dataset, any size with a single line of code.",11,False,autoviz,conda-forge/autoviz,,,,904.0,904.0,https://pypi.org/project/autoviz,17434.0,19504.0,https://anaconda.org/conda-forge/autoviz,2021-08-25 18:46:27.137,2025-04-22 14:57:59.344,2025-04-22 14:57:59.344000,124259.0,46.0,,,,,,3.0,,,,,,,,,,,
257,bqplot,bqplot/bqplot,data-viz,,{},71.0,Plotting library for Jupyter.,11,False,bqplot,conda-forge/bqplot,,,['jupyter'],65.0,65.0,https://pypi.org/project/bqplot,380580.0,429297.0,https://anaconda.org/conda-forge/bqplot,2020-05-24 11:30:38.431,2026-05-07 12:02:44.851,2026-05-07 12:02:44.851000,3470610.0,68.0,,,,,,3.0,,bqplot,https://www.npmjs.com/package/bqplot,2443.0,,,,,,,
258,python-ternary,marcharper/python-ternary,data-viz,,{},28.0,Make ternary plots in matplotlib.,11,False,python-ternary,conda-forge/python-ternary,,,,243.0,243.0,https://pypi.org/project/python-ternary,35632.0,41198.0,https://anaconda.org/conda-forge/python-ternary,2021-02-17 20:33:02.087,2025-04-22 14:56:22.353,2025-04-22 14:56:22.353000,367408.0,8.0,,,,,,3.0,,,,,,4.0,,,,,
259,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,{},5.0,Provides a simple interface for plotting beautiful and interactive ridgeline plots within the extensive Plotly..,11,False,ridgeplot,conda-forge/ridgeplot,,,,288.0,288.0,https://pypi.org/project/ridgeplot,117633.0,117905.0,https://anaconda.org/conda-forge/ridgeplot,2024-12-20 08:59:41.148,2026-04-07 18:29:09.233,2026-04-07 18:29:09.233000,5440.0,6.0,,,,,,3.0,,,,,,,,,,,
260,explainerdashboard,oegedijk/explainerdashboard,interpretability,,{},23.0,explainerdashboard allows you quickly build an interactive dashboard to explain the inner workings of your machine..,11,False,explainerdashboard,conda-forge/explainerdashboard,,,,663.0,663.0,https://pypi.org/project/explainerdashboard,39280.0,40650.0,https://anaconda.org/conda-forge/explainerdashboard,2020-12-01 04:42:10.329,2026-02-09 15:37:35.767,2026-02-09 15:37:35.767000,93222.0,33.0,,,,,,2.0,,,,,,,,,,,
261,InterpretML,interpretml/interpret,interpretability,,{},59.0,,11,False,interpret,,,,['jupyter'],982.0,982.0,https://pypi.org/project/interpret,413916.0,413916.0,,,,,,,,,,,,2.0,,,,,,,,,,,
262,DALEX,ModelOriented/DALEX,interpretability,,{},28.0,Responsible Machine Learning in Python.,11,False,dalex,conda-forge/dalex,,,,241.0,241.0,https://pypi.org/project/dalex,45805.0,46647.0,https://anaconda.org/conda-forge/dalex,2021-01-06 18:42:09.821,2025-04-22 14:57:44.228,2025-04-22 14:57:44.228000,56471.0,7.0,,,,,,2.0,,,,,,,,,,,
263,AIF 360,Trusted-AI/AIF360,interpretability,,{},75.0,IBM AI Fairness 360.,11,False,aif360,conda-forge/aif360,,,,799.0,799.0,https://pypi.org/project/aif360,31357.0,31932.0,https://anaconda.org/conda-forge/aif360,2020-09-28 14:34:26.554,2025-04-22 14:57:36.856,2025-04-22 14:57:36.856000,40874.0,5.0,,,,,,2.0,,,,,,,,,,,
264,PyTorch Geometric,pyg-team/pytorch_geometric,graph,,{},568.0,Graph Neural Network Library for PyTorch.,11,False,torch-geometric,conda-forge/pytorch_geometric,,,['pytorch'],,,https://pypi.org/project/torch-geometric,1428326.0,1431714.0,https://anaconda.org/conda-forge/pytorch_geometric,2020-07-07 13:17:41.291,2026-07-21 06:53:45.431,2026-07-21 06:53:45.431000,247329.0,19.0,,,,,,2.0,,,,,,-6.0,,,,,
265,Node2Vec,eliorc/node2vec,graph,,{},16.0,"The node2vec algorithm learns continuous representations for nodes in any (un)directed, (un)weighted graph.",11,False,node2vec,conda-forge/node2vec,,,,981.0,981.0,https://pypi.org/project/node2vec,45355.0,45784.0,https://anaconda.org/conda-forge/node2vec,2018-05-03 02:54:12.032,2025-04-22 14:56:50.341,2025-04-22 14:56:50.341000,42544.0,3.0,,,,,,2.0,,,,,,,,,,,
266,EarthPy,earthlab/earthpy,geospatial-data,,{},45.0,Utility functions for the working with spatial data.,11,False,earthpy,conda-forge/earthpy,,,,448.0,448.0,https://pypi.org/project/earthpy,10980.0,12228.0,https://anaconda.org/conda-forge/earthpy,2019-04-02 17:33:42.874,2025-04-22 14:57:03.644,2025-04-22 14:57:03.644000,109900.0,14.0,,,,,,3.0,,,,,,,,,,,
267,geopy,geopy/geopy,geospatial-data,,{},138.0,Python Geocoding Toolbox.,11,False,geopy,conda-forge/geopy,,,,,,https://pypi.org/project/geopy,15394415.0,15425574.0,https://anaconda.org/conda-forge/geopy,2020-06-27 22:25:51.029,2026-07-13 01:38:53.987,2026-07-13 01:38:53.987000,2305831.0,20.0,,,,,,3.0,,,,,,,,,,,
