,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,labels,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,pypi_url,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,pypi_monthly_downloads,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,recent_commit_count,trending,helm_id,maven_id,updated_github_id,maven_url,docs_url,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id
331,EarthPy,earthlab/earthpy,geospatial-data,,{},45.0,Utility functions for the working with spatial data.,10,False,earthpy,conda-forge/earthpy,,,,2019-04-02 17:33:42.874,2025-04-22 14:57:03.644000,,,,,,,,,,,,6803.0,14.0,448.0,448.0,https://pypi.org/project/earthpy,https://anaconda.org/conda-forge/earthpy,2025-04-22 14:57:03.644,111309.0,3.0,,5553.0,,,,,,,,,,,,,,,,,
332,Alphalens,quantopian/alphalens,financial-data,,{},26.0,Performance analysis of predictive (alpha) stock factors.,10,False,alphalens,conda-forge/alphalens,,,,2018-02-16 18:31:40.483,2025-04-22 14:56:47.205000,,,,,,,,,,,,1637.0,3.0,761.0,761.0,https://pypi.org/project/alphalens,https://anaconda.org/conda-forge/alphalens,2025-04-22 14:56:47.205,35162.0,3.0,,1296.0,,,,,,,,,,,,,,,,,
333,stockstats,jealous/stockstats,financial-data,,{},12.0,,10,False,stockstats,,,,,,,,,,,,,,,,,,147649.0,,1457.0,1457.0,https://pypi.org/project/stockstats,,,,3.0,,147649.0,,,,,,,,,,,,,,,,,
334,ta-lib-python,TA-Lib/ta-lib-python,financial-data,,{},43.0,Python wrapper for TA-Lib.,10,False,TA-Lib,conda-forge/ta-lib,,,,2020-09-29 19:30:19.177,2026-08-30 05:01:12.208000,,,,,,,,,,,,687547.0,8.0,,,https://pypi.org/project/TA-Lib,https://anaconda.org/conda-forge/ta-lib,2026-08-30 05:01:12.208,973961.0,3.0,,674020.0,,,,,,,,,,,,,,,,,
335,AutoKeras,keras-team/autokeras,hyperopt,,{},148.0,,10,False,autokeras,,['tensorflow'],,,,,,,,,,,,,,,,9976.0,,950.0,950.0,https://pypi.org/project/autokeras,,,,3.0,,9976.0,,,,,,,,,,,,,,,,,
336,mljar-supervised,mljar/mljar-supervised,hyperopt,,{},30.0,Automated Machine Learning Pipeline with Feature Engineering and Hyper-Parameters Tuning.,10,False,mljar-supervised,conda-forge/mljar-supervised,,,,2021-06-09 11:24:39.196,2026-05-29 16:26:31.878000,,,,,,,,,,,,9190.0,29.0,176.0,176.0,https://pypi.org/project/mljar-supervised,https://anaconda.org/conda-forge/mljar-supervised,2026-05-29 16:26:31.878,76462.0,3.0,,7977.0,,,,,,,,,,,,,,,,,
337,auto-sklearn,automl/auto-sklearn,hyperopt,,{},89.0,Automated machine learning.,10,False,auto-sklearn,conda-forge/auto-sklearn,['sklearn'],,,2021-04-05 18:05:48.879,2025-04-22 14:57:49.654000,,,,,,,,,,,,4682.0,11.0,769.0,769.0,https://pypi.org/project/auto-sklearn,https://anaconda.org/conda-forge/auto-sklearn,2025-04-22 14:57:49.654,44153.0,3.0,,4003.0,,,,,,,,,,,,,,,,,
338,sacred,IDSIA/sacred,ml-experiments,,{},107.0,Facilitates automated and reproducible experimental research.,10,False,sacred,conda-forge/sacred,,,,2021-11-14 09:49:21.832,2025-04-22 14:58:05.313000,,,,,,,,,,,,215.0,3.0,3673.0,3673.0,https://pypi.org/project/sacred,https://anaconda.org/conda-forge/sacred,2025-04-22 14:58:05.313,12501.0,3.0,,,,,,,,,,,,,,,,,,,
339,Catalyst,catalyst-team/catalyst,ml-experiments,,{},104.0,,10,False,catalyst,,['pytorch'],,,,,,,,,,,,,,,,56684.0,,1302.0,1302.0,https://pypi.org/project/catalyst,,,,3.0,,56684.0,,,,,,,,,,,,,,,,,
340,Acme,deepmind/acme,reinforcement-learning,,{},93.0,A Python library for Reinforcement Learning.,10,False,dm-acme,conda-forge/dm-acme,['tensorflow'],,,2020-11-19 20:50:22.810,2025-04-22 14:57:40.447000,,,,,,,,,,,,2490.0,5.0,323.0,323.0,https://pypi.org/project/dm-acme,https://anaconda.org/conda-forge/dm-acme,2025-04-22 14:57:40.447,17997.0,2.0,,2233.0,,,,,,,,,,,,,,,,,
341,MNE,mne-tools/mne-python,medical-data,,{},467.0,MNE-Python is a software for MEG and EEG data analysis.,10,False,mne,conda-forge/mne,,,,2020-05-19 23:08:48.350,2026-09-11 16:51:08.714000,,,,,,,,,,,,378693.0,72.0,,,https://pypi.org/project/mne,https://anaconda.org/conda-forge/mne,2026-09-11 16:51:08.714,876379.0,3.0,,367162.0,,,,,,,,,,,,,,,,,
342,petastorm,uber/petastorm,distributed-ml,,{},52.0,,10,False,petastorm,,,,,,,,,,,,,,,,,,140319.0,,422.0,422.0,https://pypi.org/project/petastorm,,,,3.0,,140319.0,,,,,,,,,,,,,,,,,
343,Darts,unit8co/darts,time-series-data,,{},167.0,A python library for user-friendly forecasting and anomaly detection on time series.,10,False,u8darts,conda-forge/u8darts-all,,,,2021-07-30 09:48:56.369,2026-09-05 10:38:22.252000,,,,,,,,,,,,64506.0,48.0,,,https://pypi.org/project/u8darts,https://anaconda.org/conda-forge/u8darts-all,2026-09-05 10:38:22.252,125971.0,2.0,unit8/darts,62409.0,https://hub.docker.com/r/unit8/darts,2026-09-04 15:05:18.360724,,4119.0,,,,,,,,,,,,,
344,tsfresh,blue-yonder/tsfresh,time-series-data,,{},103.0,Automatic extraction of relevant features from time series.,10,False,tsfresh,conda-forge/tsfresh,['sklearn'],,,2020-05-13 05:51:14.110,2026-06-13 13:50:18.940000,,,,,,,,,,,,275537.0,18.0,24.0,24.0,https://pypi.org/project/tsfresh,https://anaconda.org/conda-forge/tsfresh,2026-06-13 13:50:18.940,1633582.0,2.0,,254043.0,,,,,,,,,,,,,,,,,
345,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,{},36.0,,10,False,skforecast,,['sklearn'],,,,,,,,,,,,,,,,97642.0,,505.0,505.0,https://pypi.org/project/skforecast,,,,2.0,,97642.0,,,,,,,,,,,,,,,,,
346,chroma,chroma-core/chroma,nn-search,,{},196.0,,10,False,chromadb,,,,,,,,,,,,,,,,,,7993058.0,,5.0,5.0,https://pypi.org/project/chromadb,,,,3.0,,7993058.0,,,,,,,,,,,,,,,,,
347,scikit-surprise,NicolasHug/Surprise,recommender-systems,,{},46.0,A Python scikit for building and analyzing recommender systems.,10,False,scikit-surprise,conda-forge/scikit-surprise,,,,2020-07-19 15:23:16.043,2026-06-02 08:01:57.981000,,,,,,,,,,,,94369.0,10.0,24.0,24.0,https://pypi.org/project/scikit-surprise,https://anaconda.org/conda-forge/scikit-surprise,2026-06-02 08:01:57.981,807709.0,2.0,,83455.0,,,,,,,,,,,,,,,,,
348,espnet,espnet/espnet,audio,,{},576.0,,10,False,espnet,,,,,,,,,,,,,,,,,,16020.0,,511.0,511.0,https://pypi.org/project/espnet,,,,3.0,,16020.0,,,,,,,,,,,,,,,,,
349,python_speech_features,jameslyons/python_speech_features,audio,,{},19.0,,10,False,python_speech_features,,,,,,,,,,,,,,,,,,154565.0,,1126.0,1126.0,https://pypi.org/project/python_speech_features,,,,3.0,,154565.0,,,,,,,,,,,,,,,,,
350,python-soundfile,bastibe/python-soundfile,audio,,{},44.0,"SoundFile is an audio library based on libsndfile, CFFI, and NumPy.",10,False,soundfile,anaconda/pysoundfile,,,,2026-03-03 08:12:51.546,2026-09-16 13:52:42.024000,,,,,,,,,,,,23203087.0,1.0,,,https://pypi.org/project/soundfile,https://anaconda.org/anaconda/pysoundfile,2026-09-16 13:52:42.024,470.0,3.0,,23203009.0,,,,,,,,,,,,,,,,,
351,Porcupine,Picovoice/Porcupine,audio,,{},45.0,,10,False,pvporcupine,,,,,,,,,,,,,,,,,,688131.0,,56.0,56.0,https://pypi.org/project/pvporcupine,,,,3.0,,688131.0,,,,,,,,,,,,,,,,,
352,Gradio,gradio-app/gradio,model-serialisation,,{},506.0,,10,False,gradio,,,,,,,,,,,,,,,,,,,,89948.0,89948.0,https://pypi.org/project/gradio,,,,2.0,,,,,,,,-7.0,,,,,,,,,,,
353,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,{},28.0,,10,False,scikit-multilearn,,['sklearn'],,,,,,,,,,,,,,,,37909.0,,2219.0,2219.0,https://pypi.org/project/scikit-multilearn,,,,3.0,,37909.0,,,,,,,,,,,,,,,,,
354,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,{},25.0,Python implementations of metric learning algorithms.,10,False,metric-learn,conda-forge/metric-learn,['sklearn'],,,2020-07-01 11:28:55.023,2025-04-22 14:57:23.763000,,,,,,,,,,,,5001.0,4.0,507.0,507.0,https://pypi.org/project/metric-learn,https://anaconda.org/conda-forge/metric-learn,2025-04-22 14:57:23.763,21716.0,3.0,,4708.0,,,,,,,,,,,,,,,,,
355,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,{},90.0,Python module to balance data set using under- and over-sampling.,10,False,imbalanced-learn,conda-forge/imbalanced-learn,['sklearn'],,,2020-06-09 15:38:02.306,2026-06-07 21:56:18.335000,,,,,,,,,,,,7513277.0,27.0,,,https://pypi.org/project/imbalanced-learn,https://anaconda.org/conda-forge/imbalanced-learn,2026-06-07 21:56:18.335,874992.0,3.0,,7501611.0,,,,,,,,,,,,,,,,,
356,gplearn,trevorstephens/gplearn,others,,{},13.0,"gplearn implements Genetic Programming in Python, with a scikit-learn inspired and compatible API.",10,False,gplearn,conda-forge/gplearn,['sklearn'],,,2020-06-18 15:08:16.907,2026-01-07 23:59:23.701000,,,,,,,,,,,,43603.0,3.0,749.0,749.0,https://pypi.org/project/gplearn,https://anaconda.org/conda-forge/gplearn,2026-01-07 23:59:23.701,14451.0,3.0,,43411.0,,,,,,,,,,,,,,,,,
357,TabPy,tableau/TabPy,others,,{},55.0,,10,False,tabpy,anaconda/tabpy-client,,,,2017-04-06 20:14:02.493,2026-09-02 15:04:35.645000,,,,,,,,,,,,2565.0,1.0,215.0,215.0,https://pypi.org/project/tabpy,https://anaconda.org/anaconda/tabpy-client,2026-09-02 15:04:35.645,6912.0,3.0,,2504.0,,,,,,,,,,,,,,,,,
358,anomalib,openvinotoolkit/anomalib,ml-frameworks,,{},126.0,,9,False,anomalib,,,,,,,,,,,,,,,,,,30054.0,,223.0,223.0,https://pypi.org/project/anomalib,,,,3.0,,30054.0,,,,,,,,,,,,,,,,,
359,Ludwig,ludwig-ai/ludwig,ml-frameworks,,{},160.0,,9,False,ludwig,,['tensorflow'],,,,,,,,,,,,,,,,2017.0,,369.0,369.0,https://pypi.org/project/ludwig,,,,3.0,,2017.0,,,,,,,,,,,,,,,,,
360,sense2vec,explosion/sense2vec,nlp,,{},20.0,word2vec with NLP-specific tokens.,9,False,sense2vec,conda-forge/sense2vec,,,,2021-07-14 13:11:50.060,2025-04-22 14:57:12.924000,,,,,,,,,,,,3925.0,3.0,474.0,474.0,https://pypi.org/project/sense2vec,https://anaconda.org/conda-forge/sense2vec,2025-04-22 14:57:12.924,82488.0,3.0,,2595.0,,,,,,,,,,,,,,,,,
361,scattertext,JasonKessler/scattertext,nlp,,{},14.0,Beautiful visualizations of how language differs among document types.,9,False,scattertext,conda-forge/scattertext,,,,2017-08-25 05:29:58.550,2025-04-22 14:56:39.793000,,,,,,,,,,,,4113.0,18.0,671.0,671.0,https://pypi.org/project/scattertext,https://anaconda.org/conda-forge/scattertext,2025-04-22 14:56:39.793,244123.0,3.0,,1874.0,,,,,,,,,,,,,,,,,
362,OpenNMT,OpenNMT/OpenNMT-py,nlp,,{},191.0,,9,False,OpenNMT-py,,['pytorch'],,,,,,,,,,,,,,,,6635.0,,358.0,358.0,https://pypi.org/project/OpenNMT-py,,,,3.0,,6635.0,,,,,,,,,,,,,,,,,
363,PaddleSeg,PaddlePaddle/PaddleSeg,image,,{},132.0,,9,False,paddleseg,,['paddle'],,,,,,,,,,,,,,,,1562.0,,1497.0,1497.0,https://pypi.org/project/paddleseg,,,,3.0,,1562.0,,,,,,,,,,,,,,,,,
364,opencv-python,opencv/opencv-python,image,,{},62.0,,9,False,opencv-python,,,,,,,,,,,,,,,,,,35289300.0,,,,https://pypi.org/project/opencv-python,,,,3.0,,35289300.0,,,,,,,,,,,,,,,,,
365,Image Deduplicator,idealo/imagededup,image,,{},19.0,,9,False,imagededup,,['tensorflow'],,,,,,,,,,,,,,,,74738.0,,219.0,219.0,https://pypi.org/project/imagededup,,,,3.0,,74738.0,,,,,,,,,,,,,,,,,
366,keras-ocr,faustomorales/keras-ocr,ocr,,{},19.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,9,False,keras-ocr,anaconda/keras-ocr,['tensorflow'],,,2020-11-13 22:43:29.643,2026-08-31 20:07:45.563000,,,,,,,,,,,,7490.0,1.0,720.0,720.0,https://pypi.org/project/keras-ocr,https://anaconda.org/anaconda/keras-ocr,2026-08-31 20:07:45.563,534.0,3.0,,7483.0,,,,,,,,,,,,,,,,,
367,mpld3,mpld3/mpld3,data-viz,,{},55.0,D3 Viewer for Matplotlib.,9,False,mpld3,conda-forge/mpld3,,,,2020-06-15 20:42:17.133,2025-11-05 19:20:00.823000,,,,,,,,,,,,6884.0,13.0,69.0,69.0,https://pypi.org/project/mpld3,https://anaconda.org/conda-forge/mpld3,2025-11-05 19:20:00.823,455282.0,3.0,,,,,,,,,,,,,,mpld3,https://www.npmjs.com/package/mpld3,814.0,,,
368,Chartify,spotify/chartify,data-viz,,{},27.0,Python library to make plotting simpler for data scientists.,9,False,chartify,conda-forge/chartify,,,,2018-11-26 21:34:46.186,2025-04-22 14:56:57.373000,,,,,,,,,,,,1854.0,10.0,86.0,86.0,https://pypi.org/project/chartify,https://anaconda.org/conda-forge/chartify,2025-04-22 14:56:57.373,46575.0,3.0,,1359.0,,,,,,,,,,,,,,,,,
369,lets-plot,JetBrains/lets-plot,data-viz,,{},23.0,,9,False,lets-plot,,,,,,,,,,,,,,,,,,43823.0,,216.0,216.0,https://pypi.org/project/lets-plot,,,,3.0,,43823.0,,,,,,,,,,,,,,,,,
370,PandasGUI,adamerose/pandasgui,data-viz,,{},15.0,A GUI for Pandas DataFrames.,9,False,pandasgui,conda-forge/pandasgui,['pandas'],,,2021-01-27 21:17:12.748,2025-04-22 14:57:45.598000,,,,,,,,,,,,3213.0,2.0,534.0,534.0,https://pypi.org/project/pandasgui,https://anaconda.org/conda-forge/pandasgui,2025-04-22 14:57:45.598,47602.0,3.0,,2513.0,,,,,,,,,,,,,,,,,
371,fairlearn,fairlearn/fairlearn,interpretability,,{},124.0,Simple and easy fairness assessment and unfairness mitigation.,9,False,fairlearn,conda-forge/fairlearn,['sklearn'],,,2020-11-11 16:56:32.994,2026-06-08 10:56:38.371000,,,,,,,,,,,,139010.0,16.0,3.0,3.0,https://pypi.org/project/fairlearn,https://anaconda.org/conda-forge/fairlearn,2026-06-08 10:56:38.371,70514.0,2.0,,138003.0,,,,,,,,,,,,,,,,,
372,Alibi,SeldonIO/alibi,interpretability,,{},25.0,,9,False,alibi,,,,,,,,,,,,,,,,,,7040.0,,862.0,862.0,https://pypi.org/project/alibi,,,,2.0,,7040.0,,,,,,,,,,,,,,,,,
373,Deep Checks,deepchecks/deepchecks,interpretability,,{},56.0,,9,False,deepchecks,,,,,,,,,,,,,,,,,,24230.0,,556.0,556.0,https://pypi.org/project/deepchecks,,,,2.0,,24230.0,,,,,,,,,,,,,,,,,
374,checklist,marcotcr/checklist,interpretability,,{},15.0,Beyond Accuracy: Behavioral Testing of NLP Models with CheckList.,9,False,checklist,conda-forge/checklist,['jupyter'],,,2021-01-12 20:24:37.883,2025-04-22 14:57:44.390000,,,,,,,,,,,,2792.0,2.0,385.0,385.0,https://pypi.org/project/checklist,https://anaconda.org/conda-forge/checklist,2025-04-22 14:57:44.390,12335.0,2.0,,2611.0,,,,,,,,,,,,,,,,,
375,aequitas,dssg/aequitas,interpretability,,{},23.0,,9,False,aequitas,,,,,,,,,,,,,,,,,,17197.0,,210.0,210.0,https://pypi.org/project/aequitas,,,,2.0,,17197.0,,,,,,,,,,,,,,,,,
376,prettymaps,marceloprates/prettymaps,geospatial-data,,{},23.0,A simple python library to draw pretty maps from OpenStreetMap data.,9,False,prettymaps,conda-forge/prettymaps,,,,2022-01-08 18:08:24.113,2025-06-11 22:55:39.146000,,,,,,,,,,,,3386.0,7.0,74.0,74.0,https://pypi.org/project/prettymaps,https://anaconda.org/conda-forge/prettymaps,2025-06-11 22:55:39.146,12010.0,3.0,,3172.0,,,,,,,,,,,,,,,,,
377,ml-metadata,google/ml-metadata,ml-experiments,,{},24.0,,9,False,ml-metadata,,,,,,,,,,,,,,,,,,32395.0,,742.0,742.0,https://pypi.org/project/ml-metadata,,,,3.0,,32395.0,,,,,,,,,,,,,,,,,
378,SKLL,EducationalTestingService/skll,ml-experiments,,{},39.0,SciKit-Learn Laboratory makes it easier to run machine learning experiments with scikit-learn.,9,False,skll,conda-forge/skll,['sklearn'],,,2021-11-29 23:26:59.283,2025-04-22 14:58:06.094000,,,,,,,,,,,,2889.0,9.0,50.0,50.0,https://pypi.org/project/skll,https://anaconda.org/conda-forge/skll,2025-04-22 14:58:06.094,31741.0,3.0,,2342.0,,,,,,,,,,,,,,,,,
379,RLax,deepmind/rlax,reinforcement-learning,,{},25.0,,9,False,rlax,,['jax'],,,,,,,,,,,,,,,,48026.0,,451.0,451.0,https://pypi.org/project/rlax,,,,2.0,,48026.0,,,,,,,,,,,,,,,,,
380,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,{},60.0,,9,False,vizdoom,,,,,,,,,,,,,,,,,,11339.0,,358.0,358.0,https://pypi.org/project/vizdoom,,,,2.0,,11339.0,,,,,,,,,,,,,,,,,
381,Hail,hail-is/hail,medical-data,,{},103.0,,9,False,hail,,['spark'],,,,,,,,,,,,,,,,26697.0,,191.0,191.0,https://pypi.org/project/hail,,,,3.0,,26697.0,,,,,,,,,,,,,,,,,
382,Elephas,danielenricocahall/elephas,distributed-ml,,{},30.0,Deep learning on Spark with Keras.,9,False,elephas,conda-forge/elephas,"['keras', 'spark']",,,2019-08-19 17:33:26.070,2025-04-22 14:57:10.644000,,,,,,,,,,,,1113.0,4.0,79.0,79.0,https://pypi.org/project/elephas,https://anaconda.org/conda-forge/elephas,2025-04-22 14:57:10.644,21909.0,3.0,,856.0,,,,,,,,,,,,,,,,,
383,tsai,timeseriesAI/tsai,time-series-data,,{},25.0,,9,False,tsai,conda-forge/tsai,,,,,,,,,,,,,,,,,15034.0,,289.0,289.0,https://pypi.org/project/tsai,https://anaconda.org/conda-forge/tsai,,,3.0,,15034.0,,,,,,,,,,,,,,,,,
384,NeuralForecast,Nixtla/neuralforecast,time-series-data,,{},72.0,Deep Learning for Time Series Forecasting.,9,False,neuralforecast,conda-forge/neuralforecast,,,,2022-03-23 16:16:31.657,2026-09-09 01:24:11.043000,,,,,,,,,,,,180138.0,40.0,,,https://pypi.org/project/neuralforecast,https://anaconda.org/conda-forge/neuralforecast,2026-09-09 01:24:11.043,74239.0,3.0,,178764.0,,,,,,,,,,,,,,,,,
385,TSFEL,fraunhoferportugal/tsfel,time-series-data,,{},21.0,,9,False,tsfel,,,,,,,,,,,,,,,,,,29710.0,,226.0,226.0,https://pypi.org/project/tsfel,,,,3.0,,29710.0,,,,,,,,,,,,,,,,,
386,voyager,spotify/voyager,nn-search,,{},8.0,,9,False,voyager,,,,,,,,,,,,,,,,,,185084.0,,243.0,243.0,https://pypi.org/project/voyager,,,,3.0,,185084.0,,,,,,,,,,,,,,,,,
387,Recommenders,microsoft/recommenders,recommender-systems,,{},154.0,,9,False,recommenders,,,,,,,,,,,,,,,,,,10886.0,,181.0,181.0,https://pypi.org/project/recommenders,,,,2.0,,10886.0,,,,,,,,,,,,,,,,,
388,pyAudioAnalysis,tyiannak/pyAudioAnalysis,audio,,{},28.0,,9,False,pyAudioAnalysis,,,,,,,,,,,,,,,,,,8328.0,,686.0,686.0,https://pypi.org/project/pyAudioAnalysis,,,,3.0,,8328.0,,,,,,,,,,,,,,,,,
389,nnAudio,KinWaiCheuk/nnAudio,audio,,{},17.0,,9,False,nnAudio,,,,,,,,,,,,,,,,,,161121.0,,466.0,466.0,https://pypi.org/project/nnAudio,,,,3.0,,161121.0,,,,,,,,,,,,,,,,,
390,torchaudio,pytorch/audio,audio,,{},251.0,,9,False,torchaudio,,['pytorch'],,,,,,,,,,,,,,,,6330896.0,,,,https://pypi.org/project/torchaudio,,,,3.0,,6330896.0,,,,,,,,,,,,,,,,,
391,DDSP,magenta/ddsp,audio,,{},36.0,Differentiable Digital Signal Processing.,9,False,ddsp,conda-forge/ddsp,['tensorflow'],,,2020-06-03 13:14:40.638,2025-04-22 14:57:27.526000,,,,,,,,,,,,1422.0,3.0,74.0,74.0,https://pypi.org/project/ddsp,https://anaconda.org/conda-forge/ddsp,2025-04-22 14:57:27.526,29517.0,3.0,,1029.0,,,,,,,,,,,,,,,,,
392,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,{},95.0,Machine learning in FPGAs using HLS.,9,False,hls4ml,conda-forge/hls4ml,"['tensorflow', 'pytorch']",,,2020-09-29 21:06:25.423,2025-04-22 14:57:36.962000,,,,,,,,,,,,1677.0,4.0,60.0,60.0,https://pypi.org/project/hls4ml,https://anaconda.org/conda-forge/hls4ml,2025-04-22 14:57:36.962,14302.0,3.0,,1479.0,,,,,,,,,,,,,,,,,
393,Baal,baal-org/baal,probabilistics,,{},25.0,Library for bayesian active learning.,9,False,baal,conda-forge/baal,,,,2021-01-20 20:35:22.269,2025-04-22 14:57:44.821000,,,,,,,,,,,,1149.0,5.0,76.0,76.0,https://pypi.org/project/baal,https://anaconda.org/conda-forge/baal,2025-04-22 14:57:44.821,18254.0,3.0,,881.0,,,,,,,,,,,,,,,,,
394,Foolbox,bethgelab/foolbox,adversarial,,{},35.0,"Foolbox Native is an adversarial attacks library that works natively with PyTorch, TensorFlow and JAX.",9,False,foolbox,conda-forge/foolbox,,,,2020-07-06 12:59:52.009,2025-04-22 14:57:29.383000,,,,,,,,,,,,317.0,5.0,779.0,779.0,https://pypi.org/project/foolbox,https://anaconda.org/conda-forge/foolbox,2025-04-22 14:57:29.383,23499.0,2.0,,,,,,,,,,,,,,,,,,,
395,TextAttack,QData/TextAttack,adversarial,,{},74.0,Generating adversarial examples for NLP models.,9,False,textattack,conda-forge/textattack,,,,2020-09-28 19:49:15.208,2025-04-22 14:57:36.874000,,,,,,,,,,,,191.0,4.0,439.0,439.0,https://pypi.org/project/textattack,https://anaconda.org/conda-forge/textattack,2025-04-22 14:57:36.874,13822.0,2.0,,,,,,,,,,,,,,,,,,,
396,CleverHans,cleverhans-lab/cleverhans,adversarial,,{},131.0,"This repository contains the source code for CleverHans, a Python library to benchmark machine learning systems..",9,False,cleverhans,conda-forge/cleverhans,['tensorflow'],,,2020-06-24 23:14:07.928,2025-04-22 14:57:28.932000,,,,,,,,,,,,192.0,3.0,847.0,847.0,https://pypi.org/project/cleverhans,https://anaconda.org/conda-forge/cleverhans,2025-04-22 14:57:28.932,14448.0,2.0,,,,,,,,,,,,,,,,,,,
397,iterative-stratification,trent-b/iterative-stratification,sklearn-utils,,{},7.0,,9,False,iterative-stratification,,['sklearn'],,,,,,,,,,,,,,,,91508.0,,653.0,653.0,https://pypi.org/project/iterative-stratification,,,,3.0,,91508.0,,,,,,,,,,,,,,,,,
398,alibi-detect,SeldonIO/alibi-detect,others,,{},28.0,,9,False,alibi-detect,,,,,,,,,,,,,,,,,,50239.0,,653.0,653.0,https://pypi.org/project/alibi-detect,,,,3.0,,50239.0,,,,,,,,,,,,,,,,,
399,modAL,modAL-python/modAL,others,,{},21.0,,9,False,modAL,,['sklearn'],,,,,,,,,,,,,,,,61675303.0,,,,https://pypi.org/project/modAL,,,,3.0,,61675303.0,,,,,,,,,,,,,,,,,
400,pysc2,deepmind/pysc2,others,,{},39.0,,9,False,pysc2,,,,,,,,,,,,,,,,,,2332.0,,986.0,986.0,https://pypi.org/project/pysc2,,,,3.0,,2332.0,,,,,,,,,,,,,,,,,
401,Jina,jina-ai/jina,ml-frameworks,,{},185.0,Build cross-modal and multi-modal applications on the cloud.,8,False,jina,conda-forge/jina-core,,,,2021-09-02 15:10:14.675,2025-04-22 14:57:59.713000,,,,,,,,9.0,,,,52520.0,45.0,,,https://pypi.org/project/jina,https://anaconda.org/conda-forge/jina-core,2025-04-22 14:57:59.713,135208.0,3.0,jinaai/jina,17355.0,https://hub.docker.com/r/jinaai/jina,2025-03-24 14:11:41.059929,9.0,1974750.0,,,,,,,,,,,,,
402,mlpack,mlpack/mlpack,ml-frameworks,,{},341.0,"mlpack: a fast, header-only machine learning library.",8,False,mlpack,conda-forge/mlpack,,,,2020-06-19 07:49:40.555,2026-06-20 14:06:36.438000,,,,,,,,,,,,8815.0,17.0,,,https://pypi.org/project/mlpack,https://anaconda.org/conda-forge/mlpack,2026-06-20 14:06:36.438,523785.0,3.0,,1832.0,,,,,,,,,,,,,,,,,
403,mlx,ml-explore/mlx,ml-frameworks,,{},340.0,,8,False,mlx,,,,,,,,,,,,,,,,,,1187421.0,,,,https://pypi.org/project/mlx,,,,3.0,,1187421.0,,,,,,,,,,,,,,,,,
404,Determined,determined-ai/determined,ml-frameworks,,{},132.0,,8,False,determined,,"['pytorch', 'tensorflow']",,Apache-2.0,,,,,,,,,,,,,,63198.0,,,,https://pypi.org/project/determined,,,,3.0,,63198.0,,,,,,,,,,,https://docs.determined.ai,,,,,,
405,adapters,Adapter-Hub/adapters,nlp,,{},18.0,,8,False,adapters,,['huggingface'],,,,,,,,,,,,,,,,33784.0,,291.0,291.0,https://pypi.org/project/adapters,,,,3.0,,33784.0,,,,,,,,,,,,,,,,,
406,unsloth,unslothai/unsloth,nlp,,{},337.0,,8,False,unsloth,,,,,,,,,,,,,,,,,,1282365.0,,,,https://pypi.org/project/unsloth,,,,3.0,,1282365.0,,,,,,,,,,,,,,,,,
407,CLTK,cltk/cltk,nlp,,{},124.0,,8,False,cltk,,,,,,,,,,,,,,,,,,2400.0,,312.0,312.0,https://pypi.org/project/cltk,,,,3.0,,2400.0,,,,,,,,,,,,,,,,,
408,NeMo,NVIDIA/NeMo,nlp,,{},513.0,,8,False,nemo-toolkit,,['pytorch'],,,,,,,,,,,,,,,,520394.0,,,,https://pypi.org/project/nemo-toolkit,,,,3.0,,520394.0,,,,,,,,,,,,,,,,,
