,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,labels,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,trending,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,helm_id,recent_commit_count,updated_github_id,maven_id,maven_url,docs_url,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id
328,Data-science,khuyentran1401/Data-science,data-science,,https://github.com/CodeCutTech/Data-science,8.0,"Collection of useful data science topics along with articles, videos, and code.",10,True,,,,https://github.com/CodeCutTech/Data-science,,2020-07-17 19:25:27.000,2025-12-02 21:42:02.000000,2025-12-02 21:41:44,918.0,1009.0,1.0,35.0,4.0,4.0,4218.0,,,,,,,,,,,,,1.0,,,,,,,,,CodeCutTech/Data-science,,,,,,,,,
329,moolib,facebookresearch/moolib,distributed-ml,,https://github.com/facebookresearch/moolib,6.0,A library for distributed ML training with PyTorch.,10,False,,,['pytorch'],https://github.com/facebookresearch/moolib,MIT,2021-08-26 09:15:58.000,2022-12-12 15:07:44.000000,2022-12-12 15:07:38,41.0,21.0,3.0,41.0,7.0,12.0,366.0,2022-02-10 16:56:22,0.0.9c,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
330,Geomstats,geomstats/geomstats,ml-frameworks,,{},101.0,Geometric statistics on manifolds.,10,False,geomstats,conda-forge/geomstats,,,,2022-06-01 11:18:15.215,2025-04-22 14:58:18.165000,,,,,,,,,,,,19121.0,4.0,164.0,164.0,https://pypi.org/project/geomstats,18890.0,https://anaconda.org/conda-forge/geomstats,2025-04-22 14:58:18.165,11784.0,3.0,,,,,,,,,,,,https://geomstats.github.io/,,,,,,
331,Vowpal Wabbit,VowpalWabbit/vowpal_wabbit,ml-frameworks,,{},343.0,Vowpal Wabbit Python package.,10,False,vowpalwabbit,conda-forge/vowpalwabbit,,,BSD-3-Clause,2020-10-06 12:47:15.817,2025-04-22 14:57:07.942000,,,,,,,,,,,,41379.0,15.0,2.0,2.0,https://pypi.org/project/vowpalwabbit,33899.0,https://anaconda.org/conda-forge/vowpalwabbit,2025-04-22 14:57:07.942,531122.0,3.0,,,,,,,,,,,,,,,,,,
332,PyFlink,apache/flink,ml-frameworks,,{},2139.0,Apache Flink Python API.,10,False,apache-flink,,,,,,,,,,,,,,,,,,158634.0,,24.0,24.0,https://pypi.org/project/apache-flink,158634.0,,,,3.0,,,,,,,,,,,,,,,,,,
333,SciSpacy,allenai/scispacy,nlp,,{},40.0,,10,False,scispacy,,,,,,,,,,,,,,,,,,37417.0,,1383.0,1383.0,https://pypi.org/project/scispacy,37417.0,,,,3.0,,,,,,,,,,,,,,,,,,
334,PyTextRank,DerwenAI/pytextrank,nlp,,{},19.0,,10,False,pytextrank,,,,,,,,,,,,,,,,,,91639.0,,919.0,919.0,https://pypi.org/project/pytextrank,91639.0,,,,3.0,,,,,,,,,,,,,,,,,,
335,Augmentor,mdbloice/Augmentor,image,,{},23.0,,10,False,Augmentor,,,,,,,,,,,,,,,,,,9164.0,,970.0,970.0,https://pypi.org/project/Augmentor,9164.0,,,,3.0,,,,,,,,,,,,,,,,,,
336,imageai,OlafenwaMoses/ImageAI,image,,{},19.0,A python library built to empower developers to build applications and systems with self-contained Computer Vision..,10,False,imageai,conda-forge/imageai,,,,2020-07-24 17:05:55.052,2025-04-22 14:57:32.711000,,,,,,,,,,,,2718.0,2.0,1807.0,1807.0,https://pypi.org/project/imageai,2556.0,https://anaconda.org/conda-forge/imageai,2025-04-22 14:57:32.711,12027.0,3.0,,,,,,,,,,,,,,,,,,
337,Norfair,tryolabs/norfair,image,,{},32.0,,10,False,norfair,,,,,,,,,,,,,,,,,,90104.0,,371.0,371.0,https://pypi.org/project/norfair,90104.0,,,,3.0,,,,,,,,,,,,,,,,,,
338,lightly,lightly-ai/lightly,image,,{},95.0,,10,False,lightly,,['pytorch'],,,,,,,,,,,,,,,,108637.0,,651.0,651.0,https://pypi.org/project/lightly,108637.0,,,,3.0,,,,,,,,,,,,,,,,,,
339,Tesseract,madmaze/pytesseract,ocr,,{},47.0,Python-tesseract is an optical character recognition (OCR) tool for python.,10,False,pytesseract,conda-forge/pytesseract,,,,2020-07-25 19:44:39.224,2025-04-22 14:57:07.821000,,,,,,,,,,,,19160366.0,17.0,,,https://pypi.org/project/pytesseract,19149551.0,https://anaconda.org/conda-forge/pytesseract,2025-04-22 14:57:07.821,800328.0,3.0,,,,,,,,,,,,,,,,,,
340,keras-ocr,faustomorales/keras-ocr,ocr,,{},19.0,A packaged and flexible version of the CRAFT text detector and Keras CRNN recognition model.,10,False,keras-ocr,anaconda/keras-ocr,['tensorflow'],,,2020-11-13 22:43:29.643,2026-08-31 20:07:45.563000,,,,,,,,,,,,9274.0,1.0,720.0,720.0,https://pypi.org/project/keras-ocr,9267.0,https://anaconda.org/anaconda/keras-ocr,2026-08-31 20:07:45.563,526.0,3.0,,,,,,,,,,,,,,,,,,
341,PyWaffle,gyli/PyWaffle,data-viz,,{},6.0,A FigureClass of Matplotlib to make waffle chart.,10,False,pywaffle,conda-forge/pywaffle,,,,2020-10-03 02:41:37.247,2025-04-22 14:56:58.537000,,,,,,,,,,,,23046.0,5.0,562.0,562.0,https://pypi.org/project/pywaffle,22739.0,https://anaconda.org/conda-forge/pywaffle,2025-04-22 14:56:58.537,21860.0,3.0,,,,,,,,,,,,,,,,,,
342,causalml,uber/causalml,interpretability,,{},84.0,,10,False,causalml,,,,,,,,,,,,,,,,,,80633.0,,335.0,335.0,https://pypi.org/project/causalml,80633.0,,,,2.0,,,,,,,,,,,,,,,,,,
343,Alibi,SeldonIO/alibi,interpretability,,{},25.0,,10,False,alibi,,,,,,,,,,,,,,,,,,9746.0,,861.0,861.0,https://pypi.org/project/alibi,9746.0,,,,2.0,,,,,,,,,,,,,,,,,,
344,Karate Club,benedekrozemberczki/karateclub,graph,,{},20.0,"A general purpose library for community detection, network embedding, and graph mining research.",10,False,karateclub,conda-forge/karateclub,,,,2020-07-28 15:27:56.544,2025-04-22 14:57:32.844000,,,,,,,,,,,,9607.0,12.0,336.0,336.0,https://pypi.org/project/karateclub,9022.0,https://anaconda.org/conda-forge/karateclub,2025-04-22 14:57:32.844,43306.0,2.0,,,,,,,,,,,,,,,,,,
345,Alphalens,quantopian/alphalens,financial-data,,{},26.0,Performance analysis of predictive (alpha) stock factors.,10,False,alphalens,conda-forge/alphalens,,,,2018-02-16 18:31:40.483,2025-04-22 14:56:47.205000,,,,,,,,,,,,1786.0,3.0,761.0,761.0,https://pypi.org/project/alphalens,1446.0,https://anaconda.org/conda-forge/alphalens,2025-04-22 14:56:47.205,35083.0,3.0,,,,,,,,,,,,,,,,,,
346,stockstats,jealous/stockstats,financial-data,,{},12.0,,10,False,stockstats,,,,,,,,,,,,,,,,,,172180.0,,1452.0,1452.0,https://pypi.org/project/stockstats,172180.0,,,,3.0,,,,,,,,,,,,,,,,,,
347,ta-lib-python,TA-Lib/ta-lib-python,financial-data,,{},42.0,Python wrapper for TA-Lib.,10,False,TA-Lib,conda-forge/ta-lib,,,,2020-09-29 19:30:19.177,2026-08-30 05:01:12.208000,,,,,,,,,,,,755349.0,8.0,,,https://pypi.org/project/TA-Lib,741877.0,https://anaconda.org/conda-forge/ta-lib,2026-08-30 05:01:12.208,970041.0,3.0,,,,,,,,,,,,,,,,,,
348,AutoKeras,keras-team/autokeras,hyperopt,,{},148.0,,10,False,autokeras,,['tensorflow'],,,,,,,,,,,,,,,,10214.0,,949.0,949.0,https://pypi.org/project/autokeras,10214.0,,,,3.0,,,,,,,,,,,,,,,,,,
349,mljar-supervised,mljar/mljar-supervised,hyperopt,,{},30.0,Automated Machine Learning Pipeline with Feature Engineering and Hyper-Parameters Tuning.,10,False,mljar-supervised,conda-forge/mljar-supervised,,,,2021-06-09 11:24:39.196,2026-05-29 16:26:31.878000,,,,,,,,,,,,9792.0,29.0,176.0,176.0,https://pypi.org/project/mljar-supervised,8592.0,https://anaconda.org/conda-forge/mljar-supervised,2026-05-29 16:26:31.878,75644.0,3.0,,,,,,,,,,,,,,,,,,
350,auto-sklearn,automl/auto-sklearn,hyperopt,,{},89.0,Automated machine learning.,10,False,auto-sklearn,conda-forge/auto-sklearn,['sklearn'],,,2021-04-05 18:05:48.879,2025-04-22 14:57:49.654000,,,,,,,,,,,,4918.0,11.0,769.0,769.0,https://pypi.org/project/auto-sklearn,4243.0,https://anaconda.org/conda-forge/auto-sklearn,2025-04-22 14:57:49.654,43894.0,3.0,,,,,,,,,,,,,,,,,,
351,Catalyst,catalyst-team/catalyst,ml-experiments,,{},104.0,,10,False,catalyst,,['pytorch'],,,,,,,,,,,,,,,,58707.0,,1302.0,1302.0,https://pypi.org/project/catalyst,58707.0,,,,3.0,,,,,,,,,,,,,,,,,,
352,Acme,deepmind/acme,reinforcement-learning,,{},91.0,A Python library for Reinforcement Learning.,10,False,dm-acme,conda-forge/dm-acme,['tensorflow'],,,2020-11-19 20:50:22.810,2025-04-22 14:57:40.447000,,,,,,,,,,,,2090.0,5.0,322.0,322.0,https://pypi.org/project/dm-acme,1835.0,https://anaconda.org/conda-forge/dm-acme,2025-04-22 14:57:40.447,17878.0,2.0,,,,,,,,,,,,,,,,,,
353,MNE,mne-tools/mne-python,medical-data,,{},466.0,MNE-Python is a software for MEG and EEG data analysis.,10,False,mne,conda-forge/mne,,,,2020-05-19 23:08:48.350,2026-09-09 18:57:10.618000,,,,,,,,,,,,413284.0,70.0,,,https://pypi.org/project/mne,401831.0,https://anaconda.org/conda-forge/mne,2026-09-09 18:57:10.618,870495.0,3.0,,,,,,,,,,,,,,,,,,
354,petastorm,uber/petastorm,distributed-ml,,{},52.0,,10,False,petastorm,,,,,,,,,,,,,,,,,,156106.0,,421.0,421.0,https://pypi.org/project/petastorm,156106.0,,,,3.0,,,,,,,,,,,,,,,,,,
355,Darts,unit8co/darts,time-series-data,,{},165.0,A python library for user-friendly forecasting and anomaly detection on time series.,10,False,u8darts,conda-forge/u8darts-all,,,,2021-07-30 09:48:56.369,2026-09-05 10:38:22.252000,,,,,,,,,,,,71826.0,48.0,,,https://pypi.org/project/u8darts,69749.0,https://anaconda.org/conda-forge/u8darts-all,2026-09-05 10:38:22.252,124774.0,2.0,,unit8/darts,https://hub.docker.com/r/unit8/darts,2026-09-04 15:05:18.360724,,4086.0,,,,,,,,,,,,
356,tsfresh,blue-yonder/tsfresh,time-series-data,,{},103.0,Automatic extraction of relevant features from time series.,10,False,tsfresh,conda-forge/tsfresh,['sklearn'],,,2020-05-13 05:51:14.110,2026-06-13 13:50:18.940000,,,,,,,,,,,,300795.0,18.0,24.0,24.0,https://pypi.org/project/tsfresh,279342.0,https://anaconda.org/conda-forge/tsfresh,2026-06-13 13:50:18.940,1630446.0,2.0,,,,,,,,,,,,,,,,,,
357,skforecast,JoaquinAmatRodrigo/skforecast,time-series-data,,{},36.0,,10,False,skforecast,,['sklearn'],,,,,,,,,,,,,,,,111486.0,,505.0,505.0,https://pypi.org/project/skforecast,111486.0,,,,2.0,,,,,,,,,,,,,,,,,,
358,chroma,chroma-core/chroma,nn-search,,{},195.0,,10,False,chromadb,,,,,,,,,,,,,,,,,,9842698.0,,5.0,5.0,https://pypi.org/project/chromadb,9842698.0,,,,3.0,,,,,,,,,,,,,,,,,,
359,torchrec,pytorch/torchrec,recommender-systems,,{},503.0,,10,False,torchrec,,,,,,,,,,,,,,,,,,16416.0,,280.0,280.0,https://pypi.org/project/torchrec,16416.0,,,,2.0,,,,,,,,,,,,,,,,,,
360,scikit-surprise,NicolasHug/Surprise,recommender-systems,,{},46.0,A Python scikit for building and analyzing recommender systems.,10,False,scikit-surprise,conda-forge/scikit-surprise,,,,2020-07-19 15:23:16.043,2026-06-02 08:01:57.981000,,,,,,,,,,,,100946.0,10.0,24.0,24.0,https://pypi.org/project/scikit-surprise,90047.0,https://anaconda.org/conda-forge/scikit-surprise,2026-06-02 08:01:57.981,806576.0,2.0,,,,,,,,,,,,,,,,,,
361,espnet,espnet/espnet,audio,,{},573.0,,10,False,espnet,,,,,,,,,,,,,,,,,,19493.0,,508.0,508.0,https://pypi.org/project/espnet,19493.0,,,,3.0,,,,,,,,,,,,,,,,,,
362,python_speech_features,jameslyons/python_speech_features,audio,,{},19.0,,10,False,python_speech_features,,,,,,,,,,,,,,,,,,110453.0,,1125.0,1125.0,https://pypi.org/project/python_speech_features,110453.0,,,,3.0,,,,,,,,,,,,,,,,,,
363,Porcupine,Picovoice/Porcupine,audio,,{},45.0,,10,False,pvporcupine,,,,,,,,,,,,,,,,,,870118.0,,56.0,56.0,https://pypi.org/project/pvporcupine,870118.0,,,,3.0,,,,,,,,,,,,,,,,,,
364,Pyro,pyro-ppl/pyro,probabilistics,,{},163.0,A Python library for probabilistic modeling and inference.,10,False,pyro-ppl,conda-forge/pyro-ppl,['pytorch'],,,2021-03-05 15:30:58.525,2025-04-22 14:57:47.967000,,,,,,,,,,,,740953.0,11.0,,,https://pypi.org/project/pyro-ppl,735420.0,https://anaconda.org/conda-forge/pyro-ppl,2025-04-22 14:57:47.967,365238.0,3.0,,,,,,,,,,,,,,,,,,
365,scikit-multilearn,scikit-multilearn/scikit-multilearn,sklearn-utils,,{},28.0,,10,False,scikit-multilearn,,['sklearn'],,,,,,,,,,,,,,,,41870.0,,2219.0,2219.0,https://pypi.org/project/scikit-multilearn,41870.0,,,,3.0,,,,,,,,,,,,,,,,,,
366,metric-learn,scikit-learn-contrib/metric-learn,sklearn-utils,,{},25.0,Python implementations of metric learning algorithms.,10,False,metric-learn,conda-forge/metric-learn,['sklearn'],,,2020-07-01 11:28:55.023,2025-04-22 14:57:23.763000,,,,,,,,,,,,5586.0,4.0,506.0,506.0,https://pypi.org/project/metric-learn,5295.0,https://anaconda.org/conda-forge/metric-learn,2025-04-22 14:57:23.763,21598.0,3.0,,,,,,,,,,,,,,,,,,
367,imbalanced-learn,scikit-learn-contrib/imbalanced-learn,sklearn-utils,,{},90.0,Python module to balance data set using under- and over-sampling.,10,False,imbalanced-learn,conda-forge/imbalanced-learn,['sklearn'],,,2020-06-09 15:38:02.306,2026-06-07 21:56:18.335000,,,,,,,,,,,,9170994.0,27.0,,,https://pypi.org/project/imbalanced-learn,9159365.0,https://anaconda.org/conda-forge/imbalanced-learn,2026-06-07 21:56:18.335,872201.0,3.0,,,,,,,,,,,,,,,,,,
368,gplearn,trevorstephens/gplearn,others,,{},13.0,"gplearn implements Genetic Programming in Python, with a scikit-learn inspired and compatible API.",10,False,gplearn,conda-forge/gplearn,['sklearn'],,,2020-06-18 15:08:16.907,2026-01-07 23:59:23.701000,,,,,,,,,,,,50248.0,3.0,749.0,749.0,https://pypi.org/project/gplearn,50057.0,https://anaconda.org/conda-forge/gplearn,2026-01-07 23:59:23.701,14335.0,3.0,,,,,,,,,,,,,,,,,,
369,TabPy,tableau/TabPy,others,,{},55.0,,10,False,tabpy,anaconda/tabpy-client,,,,2017-04-06 20:14:02.493,2026-09-02 15:04:35.645000,,,,,,,,,,,,3173.0,1.0,215.0,215.0,https://pypi.org/project/tabpy,3113.0,https://anaconda.org/anaconda/tabpy-client,2026-09-02 15:04:35.645,6811.0,3.0,,,,,,,,,,,,,,,,,,
370,anomalib,openvinotoolkit/anomalib,ml-frameworks,,{},126.0,,9,False,anomalib,,,,,,,,,,,,,,,,,,31205.0,,223.0,223.0,https://pypi.org/project/anomalib,31205.0,,,,3.0,,,,,,,,,,,,,,,,,,
371,Ludwig,ludwig-ai/ludwig,ml-frameworks,,{},160.0,,9,False,ludwig,,['tensorflow'],,,,,,,,,,,,,,,,2276.0,,368.0,368.0,https://pypi.org/project/ludwig,2276.0,,,,3.0,,,,,,,,,,,,,,,,,,
372,sense2vec,explosion/sense2vec,nlp,,{},20.0,word2vec with NLP-specific tokens.,9,False,sense2vec,conda-forge/sense2vec,,,,2021-07-14 13:11:50.060,2025-04-22 14:57:12.924000,,,,,,,,,,,,3794.0,3.0,474.0,474.0,https://pypi.org/project/sense2vec,2468.0,https://anaconda.org/conda-forge/sense2vec,2025-04-22 14:57:12.924,82268.0,3.0,,,,,,,,,,,,,,,,,,
373,scattertext,JasonKessler/scattertext,nlp,,{},14.0,Beautiful visualizations of how language differs among document types.,9,False,scattertext,conda-forge/scattertext,,,,2017-08-25 05:29:58.550,2025-04-22 14:56:39.793000,,,,,,,,,,,,5278.0,18.0,671.0,671.0,https://pypi.org/project/scattertext,3044.0,https://anaconda.org/conda-forge/scattertext,2025-04-22 14:56:39.793,243506.0,3.0,,,,,,,,,,,,,,,,,,
374,OpenNMT,OpenNMT/OpenNMT-py,nlp,,{},191.0,,9,False,OpenNMT-py,,['pytorch'],,,,,,,,,,,,,,,,8016.0,,357.0,357.0,https://pypi.org/project/OpenNMT-py,8016.0,,,,3.0,,,,,,,,,,,,,,,,,,
375,PaddleSeg,PaddlePaddle/PaddleSeg,image,,{},132.0,,9,False,paddleseg,,['paddle'],,,,,,,,,,,,,,,,1556.0,,1497.0,1497.0,https://pypi.org/project/paddleseg,1556.0,,,,3.0,,,,,,,,,,,,,,,,,,
376,opencv-python,opencv/opencv-python,image,,{},62.0,,9,False,opencv-python,,,,,,,,,,,,,,,,,,40741188.0,,,,https://pypi.org/project/opencv-python,40741188.0,,,,3.0,,,,,,,,,,,,,,,,,,
377,Chartify,spotify/chartify,data-viz,,{},27.0,Python library to make plotting simpler for data scientists.,9,False,chartify,conda-forge/chartify,,,,2018-11-26 21:34:46.186,2025-04-22 14:56:57.373000,,,,,,,,,,,,1730.0,10.0,86.0,86.0,https://pypi.org/project/chartify,1237.0,https://anaconda.org/conda-forge/chartify,2025-04-22 14:56:57.373,46383.0,3.0,,,,,,,,,,,,,,,,,,
378,lets-plot,JetBrains/lets-plot,data-viz,,{},23.0,,9,False,lets-plot,,,,,,,,,,,,,,,,,,49187.0,,216.0,216.0,https://pypi.org/project/lets-plot,49187.0,,,,3.0,,,,,,,,,,,,,,,,,,
379,PandasGUI,adamerose/pandasgui,data-viz,,{},15.0,A GUI for Pandas DataFrames.,9,False,pandasgui,conda-forge/pandasgui,['pandas'],,,2021-01-27 21:17:12.748,2025-04-22 14:57:45.598000,,,,,,,,,,,,3443.0,2.0,534.0,534.0,https://pypi.org/project/pandasgui,2747.0,https://anaconda.org/conda-forge/pandasgui,2025-04-22 14:57:45.598,47333.0,3.0,,,,,,,,,,,,,,,,,,
380,yellowbrick,DistrictDataLabs/yellowbrick,interpretability,,{},113.0,A suite of visual analysis and diagnostic tools for machine learning.,9,False,yellowbrick,conda-forge/yellowbrick,['sklearn'],,,2020-08-07 07:09:40.588,2025-04-22 14:57:33.497000,,,,,,,,,,,,460456.0,6.0,,,https://pypi.org/project/yellowbrick,458868.0,https://anaconda.org/conda-forge/yellowbrick,2025-04-22 14:57:33.497,115961.0,2.0,,,,,,,,,,,,,,,,,,
381,fairlearn,fairlearn/fairlearn,interpretability,,{},124.0,Simple and easy fairness assessment and unfairness mitigation.,9,False,fairlearn,conda-forge/fairlearn,['sklearn'],,,2020-11-11 16:56:32.994,2026-06-08 10:56:38.371000,,,,,,,,,,,,159459.0,16.0,3.0,3.0,https://pypi.org/project/fairlearn,158462.0,https://anaconda.org/conda-forge/fairlearn,2026-06-08 10:56:38.371,69838.0,2.0,,,,,,,,,,,,,,,,,,
382,Deep Checks,deepchecks/deepchecks,interpretability,,{},56.0,,9,False,deepchecks,,,,,,,,,,,,,,,,,,24284.0,,556.0,556.0,https://pypi.org/project/deepchecks,24284.0,,,,2.0,,,,,,,,,,,,,,,,,,
383,checklist,marcotcr/checklist,interpretability,,{},15.0,Beyond Accuracy: Behavioral Testing of NLP Models with CheckList.,9,False,checklist,conda-forge/checklist,['jupyter'],,,2021-01-12 20:24:37.883,2025-04-22 14:57:44.390000,,,,,,,,,,,,2228.0,2.0,385.0,385.0,https://pypi.org/project/checklist,2048.0,https://anaconda.org/conda-forge/checklist,2025-04-22 14:57:44.390,12277.0,2.0,,,,,,,,,,,,,,,,,,
384,aequitas,dssg/aequitas,interpretability,,{},23.0,,9,False,aequitas,,,,,,,,,,,,,,,,,,17252.0,,210.0,210.0,https://pypi.org/project/aequitas,17252.0,,,,2.0,,,,,,,,,,,,,,,,,,
385,PyKEEN,pykeen/pykeen,graph,,{},47.0,,9,False,pykeen,,,,,,,,,,,,,,,,,,8479.0,,376.0,376.0,https://pypi.org/project/pykeen,8479.0,,,,2.0,,,,,,,,,,,,,,,,,,
386,prettymaps,marceloprates/prettymaps,geospatial-data,,{},23.0,A simple python library to draw pretty maps from OpenStreetMap data.,9,False,prettymaps,conda-forge/prettymaps,,,,2022-01-08 18:08:24.113,2025-06-11 22:55:39.146000,,,,,,,,,,,,3585.0,7.0,74.0,74.0,https://pypi.org/project/prettymaps,3374.0,https://anaconda.org/conda-forge/prettymaps,2025-06-11 22:55:39.146,11867.0,3.0,,,,,,,,,,,,,,,,,,
387,TensorTrade,tensortrade-org/tensortrade,financial-data,,{},62.0,"TensorTrade: A reinforcement learning library for training, evaluating, and deploying robust trading agents.",9,False,tensortrade,conda-forge/tensortrade,,,,2021-04-21 17:04:20.505,2026-02-09 18:23:25.158000,,,,,,,,,,,,1194.0,3.0,74.0,74.0,https://pypi.org/project/tensortrade,1084.0,https://anaconda.org/conda-forge/tensortrade,2026-02-09 18:23:25.158,7183.0,3.0,,,,,,,,,,,,,,,,,,
388,ml-metadata,google/ml-metadata,ml-experiments,,{},24.0,,9,False,ml-metadata,,,,,,,,,,,,,,,,,,33939.0,,742.0,742.0,https://pypi.org/project/ml-metadata,33939.0,,,,3.0,,,,,,,,,,,,,,,,,,
389,SKLL,EducationalTestingService/skll,ml-experiments,,{},39.0,SciKit-Learn Laboratory makes it easier to run machine learning experiments with scikit-learn.,9,False,skll,conda-forge/skll,['sklearn'],,,2021-11-29 23:26:59.283,2025-04-22 14:58:06.094000,,,,,,,,,,,,2729.0,9.0,50.0,50.0,https://pypi.org/project/skll,2186.0,https://anaconda.org/conda-forge/skll,2025-04-22 14:58:06.094,31500.0,3.0,,,,,,,,,,,,,,,,,,
390,trl,huggingface/trl,reinforcement-learning,,{},524.0,,9,False,trl,,,,,,,,,,,,,,,,,,3432848.0,,1.0,1.0,https://pypi.org/project/trl,3432848.0,,,,2.0,,,,,,,,,,,,,,,,,,
391,RLax,deepmind/rlax,reinforcement-learning,,{},25.0,,9,False,rlax,,['jax'],,,,,,,,,,,,,,,,50288.0,,448.0,448.0,https://pypi.org/project/rlax,50288.0,,,,2.0,,,,,,,,,,,,,,,,,,
392,ViZDoom,mwydmuch/ViZDoom,reinforcement-learning,,{},60.0,,9,False,vizdoom,,,,,,,,,,,,,,,,,,10898.0,,358.0,358.0,https://pypi.org/project/vizdoom,10898.0,,,,2.0,,,,,,,,,,,,,,,,,,
393,Hail,hail-is/hail,medical-data,,{},103.0,,9,False,hail,,['spark'],,,,,,,,,,,,,,,,30130.0,,191.0,191.0,https://pypi.org/project/hail,30130.0,,,,3.0,,,,,,,,,,,,,,,,,,
394,Elephas,danielenricocahall/elephas,distributed-ml,,{},30.0,Deep learning on Spark with Keras.,9,False,elephas,conda-forge/elephas,"['keras', 'spark']",,,2019-08-19 17:33:26.070,2025-04-22 14:57:10.644000,,,,,,,,,,,,1575.0,4.0,79.0,79.0,https://pypi.org/project/elephas,1319.0,https://anaconda.org/conda-forge/elephas,2025-04-22 14:57:10.644,21801.0,3.0,,,,,,,,,,,,,,,,,,
395,tsai,timeseriesAI/tsai,time-series-data,,{},25.0,,9,False,tsai,conda-forge/tsai,,,,,,,,,,,,,,,,,14643.0,,288.0,288.0,https://pypi.org/project/tsai,14643.0,https://anaconda.org/conda-forge/tsai,,,3.0,,,,,,,,,,,,,,,,,,
396,NeuralForecast,Nixtla/neuralforecast,time-series-data,,{},71.0,Deep Learning for Time Series Forecasting.,9,False,neuralforecast,conda-forge/neuralforecast,,,,2022-03-23 16:16:31.657,2026-09-09 01:24:11.043000,,,,,,,,,,,,218698.0,40.0,,,https://pypi.org/project/neuralforecast,217342.0,https://anaconda.org/conda-forge/neuralforecast,2026-09-09 01:24:11.043,73249.0,3.0,,,,,,,,,,,,,,,,,,
397,TSFEL,fraunhoferportugal/tsfel,time-series-data,,{},21.0,,9,False,tsfel,,,,,,,,,,,,,,,,,,34379.0,,226.0,226.0,https://pypi.org/project/tsfel,34379.0,,,,3.0,,,,,,,,,,,,,,,,,,
398,voyager,spotify/voyager,nn-search,,{},8.0,,9,False,voyager,,,,,,,,,,,,,,,,,,190477.0,,243.0,243.0,https://pypi.org/project/voyager,190477.0,,,,3.0,,,,,,,,,,,,,,,,,,
399,Recommenders,microsoft/recommenders,recommender-systems,,{},154.0,,9,False,recommenders,,,,,,,,,,,,,,,,,,12490.0,,181.0,181.0,https://pypi.org/project/recommenders,12490.0,,,,3.0,,,,,,,,,,,,,,,,,,
400,Madmom,CPJKU/madmom,audio,,{},24.0,,9,False,madmom,,,,,,,,,,,,,,,,,,19051.0,,538.0,538.0,https://pypi.org/project/madmom,19051.0,,,,3.0,,,,,,,,,,,,,,,,,,
401,nnAudio,KinWaiCheuk/nnAudio,audio,,{},17.0,,9,False,nnAudio,,,,,,,,,,,,,,,,,,164512.0,,465.0,465.0,https://pypi.org/project/nnAudio,164512.0,,,,3.0,,,,,,,,,,,,,,,,,,
402,torchaudio,pytorch/audio,audio,,{},251.0,,9,False,torchaudio,,['pytorch'],,,,,,,,,,,,,,,,7078953.0,,,,https://pypi.org/project/torchaudio,7078953.0,,,,3.0,,,,,,,,,,,,,,,,,,
403,DDSP,magenta/ddsp,audio,,{},36.0,Differentiable Digital Signal Processing.,9,False,ddsp,conda-forge/ddsp,['tensorflow'],,,2020-06-03 13:14:40.638,2025-04-22 14:57:27.526000,,,,,,,,,,,,1564.0,3.0,74.0,74.0,https://pypi.org/project/ddsp,1173.0,https://anaconda.org/conda-forge/ddsp,2025-04-22 14:57:27.526,29350.0,3.0,,,,,,,,,,,,,,,,,,
404,hls4ml,fastmachinelearning/hls4ml,model-serialisation,,{},94.0,Machine learning in FPGAs using HLS.,9,False,hls4ml,conda-forge/hls4ml,"['tensorflow', 'pytorch']",,,2020-09-29 21:06:25.423,2025-04-22 14:57:36.962000,,,,,,,,,,,,1922.0,4.0,60.0,60.0,https://pypi.org/project/hls4ml,1725.0,https://anaconda.org/conda-forge/hls4ml,2025-04-22 14:57:36.962,14222.0,3.0,,,,,,,,,,,,,,,,,,
