,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,dockerhub_id,docs_url,labels,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,monthly_downloads,conda_url,created_at,conda_latest_release_published_at,updated_at,conda_total_downloads,release_count,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,star_count,dockerhub_pulls,projectrank_placing,license,trending,npm_id,npm_url,npm_monthly_downloads,helm_id,brew_id,apt_id,yum_id,maven_id,maven_url
205,pyjanitor,pyjanitor-devs/pyjanitor,others,,{},120.0,Tools for cleaning pandas DataFrames.,13,False,pyjanitor,conda-forge/pyjanitor,,,,1020.0,1020.0,https://pypi.org/project/pyjanitor,356316.0,361654.0,https://anaconda.org/conda-forge/pyjanitor,2020-05-18 15:23:06.586,2026-04-07 15:32:35.394,2026-04-07 15:32:35.394000,400368.0,78.0,,,,,,2.0,,,,,,,,,,,
206,datalad,datalad/datalad,others,,{},65.0,data distribution geared toward scientific datasets.,13,False,datalad,conda-forge/datalad,,,,580.0,580.0,https://pypi.org/project/datalad,49822.0,65956.0,https://anaconda.org/conda-forge/datalad,2020-06-24 04:55:07.916,2026-07-24 16:28:34.158,2026-07-24 16:28:34.158000,1193921.0,79.0,,,,,,2.0,,,,,,,,,,,
207,Datasette,simonw/datasette,others,,{},95.0,An open source multi-tool for exploring and publishing data.,13,False,datasette,conda-forge/datasette,,,,1814.0,1814.0,https://pypi.org/project/datasette,161869.0,163290.0,https://anaconda.org/conda-forge/datasette,2021-04-21 16:46:59.352,2025-11-08 17:11:51.538,2025-11-08 17:11:51.538000,90959.0,32.0,,,,,,2.0,,,,,,,datasette,,,,
208,AutoGluon,autogluon/autogluon,hyperopt,,{},161.0,"AutoGluon: AutoML for Text, Image, and Tabular Data.",12,False,autogluon,,autogluon/autogluon,https://auto.gluon.ai,"['pytorch', 'sklearn']",1295.0,1295.0,https://pypi.org/project/autogluon,304712.0,304712.0,,,,2025-06-16 23:01:47.182920,,,https://hub.docker.com/r/autogluon/autogluon,2025-06-16 23:01:47.182920,19.0,19.0,25681.0,2.0,,,,,,,,,,,
209,Sonnet,deepmind/sonnet,ml-frameworks,,{},63.0,Multi-language spell checker.,12,False,dm-sonnet,conda-forge/sonnet,,,['tensorflow'],1581.0,1581.0,https://pypi.org/project/dm-sonnet,18773.0,19456.0,https://anaconda.org/conda-forge/sonnet,2019-11-20 21:03:41.099,2025-04-22 14:57:17.453,2025-04-22 14:57:17.453000,55371.0,13.0,,,,,,3.0,,,,,,,,,,,
210,flashtext,vi3k6i5/flashtext,nlp,,{},7.0,This module can be used to replace keywords in sentences or extract keywords from sentences. It is based on the..,12,False,flashtext,conda-forge/flashtext,,,,2111.0,2111.0,https://pypi.org/project/flashtext,2489203.0,2489541.0,https://anaconda.org/conda-forge/flashtext,2020-07-16 16:37:57.409,2025-04-22 14:57:29.789,2025-04-22 14:57:29.789000,24684.0,1.0,,,,,,2.0,,,,,,,,,,,
211,fairseq,facebookresearch/fairseq,nlp,,{},433.0,Facebook AI Research Sequence-to-Sequence Toolkit.,12,False,fairseq,conda-forge/fairseq,,,['pytorch'],24.0,24.0,https://pypi.org/project/fairseq,58224.0,61086.0,https://anaconda.org/conda-forge/fairseq,2020-07-24 16:44:47.386,2026-07-28 16:41:30.779,2026-07-28 16:41:30.779000,208973.0,4.0,,,,,,2.0,,,,,,,,,,,
212,PyTorch3D,facebookresearch/pytorch3d,image,,{},181.0,3d Geometry for pytorch.,12,False,pytorch3d,pytorch3d/pytorch3d,,,['pytorch'],1386.0,1386.0,https://pypi.org/project/pytorch3d,1341.0,6654.0,https://anaconda.org/pytorch3d/pytorch3d,2019-11-19 20:10:38.667,2025-03-25 16:29:23.925,2025-03-25 16:29:23.925000,430355.0,18.0,,,,,,2.0,,,,,,,,,,,
213,FiftyOne,voxel51/fiftyone,data-viz,,{},205.0,"Visualize, create, and debug image and video datasets and model predictions.",12,False,fiftyone,,,,"['tensorflow', 'pytorch', 'jupyter']",1093.0,1093.0,https://pypi.org/project/fiftyone,253136.0,253136.0,,,,,,,,,,,,3.0,,,,,,,,,,,
214,bqplot,bqplot/bqplot,data-viz,,{},71.0,Plotting library for Jupyter.,12,False,bqplot,conda-forge/bqplot,,,['jupyter'],65.0,65.0,https://pypi.org/project/bqplot,395640.0,443646.0,https://anaconda.org/conda-forge/bqplot,2020-05-24 11:30:38.431,2026-05-07 12:02:44.851,2026-05-07 12:02:44.851000,3426600.0,68.0,,,,,,3.0,,,bqplot,https://www.npmjs.com/package/bqplot,2318.0,,,,,,
215,ydata-profiling,ydataai/ydata-profiling,data-viz,,{},142.0,Generate profile report for pandas DataFrame.,12,False,ydata-profiling,conda-forge/ydata-profiling,,,"['jupyter', 'pandas']",15.0,15.0,https://pypi.org/project/ydata-profiling,1801538.0,1804096.0,https://anaconda.org/conda-forge/ydata-profiling,2023-02-27 12:22:21.195,2026-07-03 11:16:07.164,2026-07-03 11:16:07.164000,107449.0,34.0,,,,,,3.0,,,,,,,,,,,
216,Sweetviz,fbdesignpro/sweetviz,data-viz,,{},13.0,A pandas-based library to visualize and compare datasets.,12,False,sweetviz,conda-forge/sweetviz,,,,3201.0,3201.0,https://pypi.org/project/sweetviz,173181.0,174179.0,https://anaconda.org/conda-forge/sweetviz,2021-02-03 19:13:59.125,2026-04-11 23:31:56.666,2026-04-11 23:31:56.666000,65883.0,15.0,,,,,,3.0,,,,,,,,,,,
217,openTSNE,pavlin-policar/openTSNE,data-viz,,{},15.0,"Extensible, parallel implementations of t-SNE.",12,False,opentsne,conda-forge/opentsne,,,,1144.0,1144.0,https://pypi.org/project/opentsne,121901.0,130557.0,https://anaconda.org/conda-forge/opentsne,2020-08-04 09:05:14.594,2026-01-16 07:03:04.711,2026-01-16 07:03:04.711000,623239.0,24.0,,,,,,3.0,,,,,,,,,,,
218,DoWhy,py-why/dowhy,interpretability,,{},117.0,DoWhy is a Python library for causal inference that supports explicit modeling and testing of causal assumptions.,12,False,dowhy,conda-forge/dowhy,,,,762.0,762.0,https://pypi.org/project/dowhy,252543.0,253405.0,https://anaconda.org/conda-forge/dowhy,2020-11-22 07:16:29.903,2025-07-13 12:15:04.418,2025-07-13 12:15:04.418000,59503.0,12.0,,,,,,2.0,,,,,,,,,,,
219,pymap3d,geospace-code/pymap3d,geospatial-data,,{},19.0,Pure Python 3-D geographic coordinate conversions and geodesy.,12,False,pymap3d,conda-forge/pymap3d,,,,589.0,589.0,https://pypi.org/project/pymap3d,702326.0,704336.0,https://anaconda.org/conda-forge/pymap3d,2020-09-24 05:54:03.868,2025-07-08 12:06:19.595,2025-07-08 12:06:19.595000,142756.0,19.0,,,,,,3.0,,,,,,,,,,,
220,empyrical,quantopian/empyrical,financial-data,,{},23.0,Common financial risk metrics.,12,False,empyrical,conda-forge/empyrical,,,,1824.0,1824.0,https://pypi.org/project/empyrical,24644.0,25223.0,https://anaconda.org/conda-forge/empyrical,2018-02-15 14:11:16.165,2025-04-22 14:56:47.167,2025-04-22 14:56:47.167000,59093.0,4.0,,,,,,2.0,,,,,,,,,,,
221,bt,pmorissette/bt,financial-data,,{},39.0,bt - flexible backtesting for Python.,12,False,bt,conda-forge/bt,,,,1749.0,1749.0,https://pypi.org/project/bt,28563.0,30985.0,https://anaconda.org/conda-forge/bt,2021-04-23 10:15:55.354,2026-04-26 16:07:23.806,2026-04-26 16:07:23.806000,155071.0,9.0,,,,,,2.0,,,,,,,,,,,
222,ClearML,allegroai/clearml,ml-experiments,,{},116.0,Auto-Magical Experiment Manager & Version Control for AI.,12,False,clearml,,allegroai/trains,,,1971.0,1971.0,https://pypi.org/project/clearml,612238.0,612238.0,,,,2020-10-05 10:16:46.865671,,,https://hub.docker.com/r/allegroai/trains,2020-10-05 10:16:46.865671,,,34000.0,2.0,,,,,,,,,,,
223,sacred,IDSIA/sacred,ml-experiments,,{},107.0,Facilitates automated and reproducible experimental research.,12,False,sacred,conda-forge/sacred,,,,3669.0,3669.0,https://pypi.org/project/sacred,41917.0,42127.0,https://anaconda.org/conda-forge/sacred,2021-11-14 09:49:21.832,2025-04-22 14:58:05.313,2025-04-22 14:58:05.313000,11972.0,3.0,,,,,,2.0,,,,,,,,,,,
224,kaggle,Kaggle/kaggle-api,ml-experiments,,{},68.0,Kaggle API.,12,False,kaggle,conda-forge/kaggle,,,,24.0,24.0,https://pypi.org/project/kaggle,782728.0,787041.0,https://anaconda.org/conda-forge/kaggle,2020-09-04 15:05:55.697,2026-06-26 00:57:52.829,2026-06-26 00:57:52.829000,306243.0,35.0,,,,,,2.0,,,,,,,,,,,
225,H2O-3,h2oai/h2o-3,distributed-ml,,{},288.0,,12,False,h2o,,,,,100.0,100.0,https://pypi.org/project/h2o,212550.0,212550.0,,,,,,,,,,,,2.0,Apache-2.0,,,,,,,,,,
226,dask-ml,dask/dask-ml,distributed-ml,,{},82.0,Distributed and parallel machine learning using dask.,12,False,dask-ml,conda-forge/dask-ml,,,,1354.0,1354.0,https://pypi.org/project/dask-ml,,17992.0,https://anaconda.org/conda-forge/dask-ml,2020-05-26 20:29:09.888,2025-04-22 14:56:42.913,2025-04-22 14:56:42.913000,1349409.0,31.0,,,,,,2.0,,,,,,,,,,,
227,SDV,sdv-dev/SDV,tabular,,{},50.0,"Synthetic Data Generation for tabular, relational and time series data.",12,False,sdv,conda-forge/sdv,,,,913.0,913.0,https://pypi.org/project/sdv,,1803.0,https://anaconda.org/conda-forge/sdv,2021-12-01 17:23:52.352,2026-07-27 14:55:55.906,2026-07-27 14:55:55.906000,100976.0,74.0,,,,,,1.0,,,,,,,,,,,
228,StatsForecast,Nixtla/statsforecast,time-series-data,,{},67.0,Time series forecasting suite using statistical models.,12,False,statsforecast,conda-forge/statsforecast,,,,2214.0,2214.0,https://pypi.org/project/statsforecast,,5782.0,https://anaconda.org/conda-forge/statsforecast,2022-03-04 23:51:03.641,2026-07-16 21:01:59.106,2026-07-16 21:01:59.106000,306454.0,37.0,,,,,,2.0,,,,,,,,,,,
229,qdrant,qdrant/qdrant,nn-search,,{},191.0,,12,False,qdrant-client,,,,,117.0,117.0,https://pypi.org/project/qdrant-client,20688227.0,20688227.0,,,,,,,,,,,,2.0,,,,,,,,,,,
230,hnswlib,nmslib/hnswlib,nn-search,,{},75.0,"Python bindings for Hnswlib, a fast approximate nearest neighbor search package.",12,False,hnswlib,conda-forge/hnswlib,,,,8839.0,8839.0,https://pypi.org/project/hnswlib,,7285.0,https://anaconda.org/conda-forge/hnswlib,2020-12-23 06:04:48.389,2025-08-30 15:22:17.304,2025-08-30 15:22:17.304000,495397.0,6.0,,,,,,2.0,,,,,,,,,,,
231,implicit,benfred/implicit,recommender-systems,,{},37.0,Fast Python Collaborative Filtering for Implicit Datasets.,12,False,implicit,conda-forge/implicit,,,,2018.0,2018.0,https://pypi.org/project/implicit,,28626.0,https://anaconda.org/conda-forge/implicit,2020-09-15 03:41:22.783,2026-05-14 22:07:46.291,2026-05-14 22:07:46.291000,2032505.0,18.0,,,,,,1.0,,,,,,,,,,,
232,Cornac,PreferredAI/cornac,recommender-systems,,{},31.0,A Comparative Framework for Multimodal Recommender Systems.,12,False,cornac,conda-forge/cornac,,,,306.0,306.0,https://pypi.org/project/cornac,,15011.0,https://anaconda.org/conda-forge/cornac,2020-06-06 08:50:52.981,2026-07-15 17:00:30.148,2026-07-15 17:00:30.148000,1110830.0,58.0,,,,,,1.0,,,,,,,,,,,
233,aubio,aubio/aubio,audio,,{},32.0,tools for audio and music analysis and transformation.,12,False,aubio,conda-forge/aubio,,,,596.0,596.0,https://pypi.org/project/aubio,150049.0,171736.0,https://anaconda.org/conda-forge/aubio,2017-03-19 18:06:20.550,2025-04-22 14:56:33.269,2025-04-22 14:56:33.269000,2450689.0,7.0,,,,,,1.0,,,,,,,,,,,
234,spleeter,deezer/spleeter,audio,,{},22.0,The Deezer source separation library with pretrained models based on tensorflow.,12,False,spleeter,conda-forge/spleeter,,,['tensorflow'],1098.0,1098.0,https://pypi.org/project/spleeter,22000.0,23663.0,https://anaconda.org/conda-forge/spleeter,2019-11-08 20:02:52.483,2025-04-22 14:57:16.666,2025-04-22 14:57:16.666000,134764.0,10.0,,,,,,1.0,,,,,,,,,,,
235,BentoML,bentoml/BentoML,model-serialisation,,{},238.0,,12,False,bentoml,,,,,2862.0,2862.0,https://pypi.org/project/bentoml,256486.0,256486.0,,,,,,,,,,,,3.0,,,,,,,,,,,
236,bambi,bambinos/bambi,probabilistics,,{},54.0,BAyesian Model Building Interface in Python.,12,False,bambi,conda-forge/bambi,,,,250.0,250.0,https://pypi.org/project/bambi,57135.0,58206.0,https://anaconda.org/conda-forge/bambi,2020-12-17 13:09:13.632,2026-07-12 15:40:16.579,2026-07-12 15:40:16.579000,72894.0,24.0,,,,,,3.0,,,,,,,,,,,
237,GPflow,GPflow/GPflow,probabilistics,,{},85.0,Gaussian processes in TensorFlow.,12,False,gpflow,conda-forge/gpflow,,,['tensorflow'],806.0,806.0,https://pypi.org/project/gpflow,76335.0,77511.0,https://anaconda.org/conda-forge/gpflow,2022-02-02 14:43:05.929,2025-04-22 14:56:50.649,2025-04-22 14:56:50.649000,63551.0,7.0,,,,,,3.0,,,,,,,,,,,
238,scikit-posthocs,maximtrp/scikit-posthocs,probabilistics,,{},19.0,Statistical post-hoc analysis and outlier detection algorithms.,12,False,scikit-posthocs,conda-forge/scikit-posthocs,,,['sklearn'],1285.0,1285.0,https://pypi.org/project/scikit-posthocs,142794.0,159826.0,https://anaconda.org/conda-forge/scikit-posthocs,2020-10-13 01:11:10.773,2026-05-26 19:44:09.190,2026-05-26 19:44:09.190000,1192280.0,15.0,,,,,,3.0,,,,,,,,,,,
239,TextAttack,QData/TextAttack,adversarial,,{},72.0,Generating adversarial examples for NLP models.,12,False,textattack,conda-forge/textattack,,,,435.0,435.0,https://pypi.org/project/textattack,64262.0,64450.0,https://anaconda.org/conda-forge/textattack,2020-09-28 19:49:15.208,2025-04-22 14:57:36.874,2025-04-22 14:57:36.874000,13391.0,4.0,,,,,,1.0,,,,,,,,,,,
240,equinox,patrick-kidger/equinox,jax-utils,,{},101.0,,12,False,equinox,,,,['jax'],1921.0,1921.0,https://pypi.org/project/equinox,1214544.0,1214544.0,,,,,,,,,,,,1.0,,,,,,,,,,,
241,scikit-lego,koaning/scikit-lego,sklearn-utils,,{},72.0,missing blocks for sklearn pipelines.,12,False,scikit-lego,conda-forge/scikit-lego,,,['sklearn'],192.0,192.0,https://pypi.org/project/scikit-lego,68191.0,69372.0,https://anaconda.org/conda-forge/scikit-lego,2020-05-26 10:44:57.130,2025-04-22 14:57:15.493,2025-04-22 14:57:15.493000,88627.0,25.0,,,,,,2.0,,,,,,,,,,,
242,Prince,MaxHalford/prince,sklearn-utils,,{},20.0,Statistical factor analysis in Python.,12,False,prince,conda-forge/prince-factor-analysis,,,['sklearn'],796.0,796.0,https://pypi.org/project/prince,134564.0,135051.0,https://anaconda.org/conda-forge/prince-factor-analysis,2020-10-06 17:12:24.107,2026-07-01 06:43:52.593,2026-07-01 06:43:52.593000,34113.0,8.0,,,,,,2.0,,,,,,,,,,,
243,DeepChem,deepchem/deepchem,others,,{},262.0,"Democratizing Deep-Learning for Drug Discovery, Quantum Chemistry, Materials Science and Biology.",12,False,deepchem,conda-forge/deepchem,,,['tensorflow'],670.0,670.0,https://pypi.org/project/deepchem,52721.0,54410.0,https://anaconda.org/conda-forge/deepchem,2020-06-10 18:42:21.688,2025-04-22 14:57:21.461,2025-04-22 14:57:21.461000,125058.0,7.0,,,,,,2.0,,,,,,,,,,,
244,cleanlab,cleanlab/cleanlab,others,,{},55.0,The standard package for machine learning with noisy labels and finding mislabeled data in Python.,12,False,cleanlab,conda-forge/cleanlab,,,,538.0,538.0,https://pypi.org/project/cleanlab,95111.0,96386.0,https://anaconda.org/conda-forge/cleanlab,2021-04-19 15:02:45.542,2026-01-14 17:49:56.450,2026-01-14 17:49:56.450000,81661.0,19.0,,,,,,2.0,,,,,,,,,,,
245,spark-nlp,JohnSnowLabs/spark-nlp,nlp,,{},116.0,,11,False,spark-nlp,,,,['spark'],622.0,622.0,https://pypi.org/project/spark-nlp,1128642.0,1128642.0,,,,,,,,,,,,2.0,,,,,,,,,,,
246,argilla,argilla-io/argilla,nlp,,{},110.0,,11,False,argilla,,,,,3176.0,3176.0,https://pypi.org/project/argilla,227491.0,227491.0,,,,,,,,,,,,2.0,,,,,,,,,,,
247,opik,comet-ml/opik,nlp,,{},145.0,,11,False,opik,,,,,53.0,53.0,https://pypi.org/project/opik,3516166.0,3516166.0,,,,,,,,,,,,2.0,,,,,,,,,,,
248,fastText,facebookresearch/fastText,nlp,,{},68.0,fastText - Library for efficient text classification and representation learning.,11,False,fasttext,conda-forge/fasttext,,,,24.0,24.0,https://pypi.org/project/fasttext,2453434.0,2456374.0,https://anaconda.org/conda-forge/fasttext,2020-09-22 18:15:34.037,2025-11-05 20:00:51.025,2025-11-05 20:00:51.025000,208798.0,3.0,,,,,,2.0,,,,,,,,,,,
249,Dedupe,dedupeio/dedupe,nlp,,{},72.0,A python library for accurate and scaleable data deduplication and entity-resolution.,11,False,dedupe,conda-forge/dedupe,,,,385.0,385.0,https://pypi.org/project/dedupe,50466.0,53400.0,https://anaconda.org/conda-forge/dedupe,2021-12-08 17:23:58.376,2025-04-22 14:58:06.931,2025-04-22 14:58:06.931000,164323.0,12.0,,,,,,2.0,,,,,,,,,,,
250,Albumentations,albumentations-team/albumentations,image,,{},172.0,Fast image augmentation library and easy to use wrapper around other libraries.,11,False,albumentations,conda-forge/albumentations,,,['pytorch'],,,https://pypi.org/project/albumentations,5413758.0,5419242.0,https://anaconda.org/conda-forge/albumentations,2020-07-10 06:51:58.141,2025-05-28 13:47:29.423,2025-05-28 13:47:29.423000,400373.0,38.0,,,,,,3.0,,,,,,,,,,,
251,AutoViz,AutoViML/AutoViz,data-viz,,{},17.0,"Automatically Visualize any dataset, any size with a single line of code.",11,False,autoviz,conda-forge/autoviz,,,,904.0,904.0,https://pypi.org/project/autoviz,16622.0,18666.0,https://anaconda.org/conda-forge/autoviz,2021-08-25 18:46:27.137,2025-04-22 14:57:59.344,2025-04-22 14:57:59.344000,122655.0,46.0,,,,,,3.0,,,,,,,,,,,
252,python-ternary,marcharper/python-ternary,data-viz,,{},28.0,Make ternary plots in matplotlib.,11,False,python-ternary,conda-forge/python-ternary,,,,243.0,243.0,https://pypi.org/project/python-ternary,33786.0,39336.0,https://anaconda.org/conda-forge/python-ternary,2021-02-17 20:33:02.087,2025-04-22 14:56:22.353,2025-04-22 14:56:22.353000,366352.0,8.0,,,,,,3.0,,,,,,,,,,,
253,ridgeplot,tpvasconcelos/ridgeplot,data-viz,,{},5.0,Provides a simple interface for plotting beautiful and interactive ridgeline plots within the extensive Plotly..,11,False,ridgeplot,conda-forge/ridgeplot,,,,288.0,288.0,https://pypi.org/project/ridgeplot,92066.0,92326.0,https://anaconda.org/conda-forge/ridgeplot,2024-12-20 08:59:41.148,2026-04-07 18:29:09.233,2026-04-07 18:29:09.233000,5217.0,6.0,,,,,,3.0,,,,,,,,,,,
254,wordcloud,amueller/word_cloud,data-viz,,{},76.0,A little word cloud generator in Python.,11,False,wordcloud,conda-forge/wordcloud,,,,24.0,24.0,https://pypi.org/project/wordcloud,2204003.0,2219552.0,https://anaconda.org/conda-forge/wordcloud,2020-07-07 12:57:01.655,2026-01-24 14:16:08.116,2026-01-24 14:16:08.116000,1135142.0,15.0,,,,,,3.0,,,,,,,,,,,
255,explainerdashboard,oegedijk/explainerdashboard,interpretability,,{},23.0,explainerdashboard allows you quickly build an interactive dashboard to explain the inner workings of your machine..,11,False,explainerdashboard,conda-forge/explainerdashboard,,,,663.0,663.0,https://pypi.org/project/explainerdashboard,21635.0,22987.0,https://anaconda.org/conda-forge/explainerdashboard,2020-12-01 04:42:10.329,2026-02-09 15:37:35.767,2026-02-09 15:37:35.767000,91994.0,33.0,,,,,,2.0,,,,,,,,,,,
256,InterpretML,interpretml/interpret,interpretability,,{},58.0,,11,False,interpret,,,,['jupyter'],977.0,977.0,https://pypi.org/project/interpret,394621.0,394621.0,,,,,,,,,,,,2.0,,,,,,,,,,,
257,DALEX,ModelOriented/DALEX,interpretability,,{},28.0,Responsible Machine Learning in Python.,11,False,dalex,conda-forge/dalex,,,,241.0,241.0,https://pypi.org/project/dalex,47084.0,47899.0,https://anaconda.org/conda-forge/dalex,2021-01-06 18:42:09.821,2025-04-22 14:57:44.228,2025-04-22 14:57:44.228000,54638.0,7.0,,,,,,2.0,,,,,,,,,,,
258,AIF 360,Trusted-AI/AIF360,interpretability,,{},75.0,IBM AI Fairness 360.,11,False,aif360,conda-forge/aif360,,,,796.0,796.0,https://pypi.org/project/aif360,36877.0,37445.0,https://anaconda.org/conda-forge/aif360,2020-09-28 14:34:26.554,2025-04-22 14:57:36.856,2025-04-22 14:57:36.856000,40348.0,5.0,,,,,,2.0,,,,,,,,,,,
259,Node2Vec,eliorc/node2vec,graph,,{},16.0,"The node2vec algorithm learns continuous representations for nodes in any (un)directed, (un)weighted graph.",11,False,node2vec,conda-forge/node2vec,,,,978.0,978.0,https://pypi.org/project/node2vec,53835.0,54261.0,https://anaconda.org/conda-forge/node2vec,2018-05-03 02:54:12.032,2025-04-22 14:56:50.341,2025-04-22 14:56:50.341000,42236.0,3.0,,,,,,2.0,,,,,,,,,,,
260,EarthPy,earthlab/earthpy,geospatial-data,,{},45.0,Utility functions for the working with spatial data.,11,False,earthpy,conda-forge/earthpy,,,,447.0,447.0,https://pypi.org/project/earthpy,10203.0,11443.0,https://anaconda.org/conda-forge/earthpy,2019-04-02 17:33:42.874,2025-04-22 14:57:03.644,2025-04-22 14:57:03.644000,109191.0,14.0,,,,,,3.0,,,,,,,,,,,
261,geopy,geopy/geopy,geospatial-data,,{},138.0,Python Geocoding Toolbox.,11,False,geopy,conda-forge/geopy,,,,,,https://pypi.org/project/geopy,17074120.0,17104889.0,https://anaconda.org/conda-forge/geopy,2020-06-27 22:25:51.029,2026-07-13 01:38:53.987,2026-07-13 01:38:53.987000,2276914.0,20.0,,,,,,3.0,,,,,,,,,,,
262,ArcGIS API,Esri/arcgis-python-api,geospatial-data,,{},100.0,,11,False,arcgis,,esridocker/arcgis-api-python-notebook,,,1037.0,1037.0,https://pypi.org/project/arcgis,175065.0,175065.0,,,,,,,https://hub.docker.com/r/esridocker/arcgis-api-python-notebook,,,,,3.0,,,,,,,,,,,
263,pyfolio,quantopian/pyfolio,financial-data,,{},60.0,pyfolio is a Python library for performance and risk analysis of financial portfolios.,11,False,pyfolio,conda-forge/pyfolio,,,,1394.0,1394.0,https://pypi.org/project/pyfolio,9013.0,9225.0,https://anaconda.org/conda-forge/pyfolio,2018-02-15 19:39:31.850,2025-04-22 14:56:47.184,2025-04-22 14:56:47.184000,21650.0,1.0,,,,,,2.0,,,,,,,,,,,
264,zipline,quantopian/zipline,financial-data,,{},161.0,A backtester for financial algorithms.,11,False,zipline,conda-forge/zipline,,,,1045.0,1045.0,https://pypi.org/project/zipline,774.0,955.0,https://anaconda.org/conda-forge/zipline,2020-09-08 02:54:53.875,2025-04-22 14:57:35.321,2025-04-22 14:57:35.321000,12920.0,2.0,,,,,,2.0,,,,,,,,,,,
265,ffn,pmorissette/ffn,financial-data,,{},39.0,ffn - a financial function library for Python.,11,False,ffn,conda-forge/ffn,,,,627.0,627.0,https://pypi.org/project/ffn,49254.0,49782.0,https://anaconda.org/conda-forge/ffn,2021-04-22 14:02:52.723,2026-03-25 03:10:25.056,2026-03-25 03:10:25.056000,33794.0,12.0,,,,,,2.0,,,,,,,,,,,
