,name,github_id,category,resource,homepage,contributor_count,description,projectrank,show,pypi_id,conda_id,labels,github_url,license,created_at,updated_at,last_commit_pushed_at,commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,dependent_project_count,github_dependent_project_count,pypi_url,pypi_monthly_downloads,conda_url,conda_latest_release_published_at,conda_total_downloads,projectrank_placing,dockerhub_id,dockerhub_url,dockerhub_latest_release_published_at,dockerhub_stars,dockerhub_pulls,recent_commit_count,trending,helm_id,updated_github_id,maven_id,maven_url,docs_url,npm_id,npm_url,npm_monthly_downloads,brew_id,apt_id,yum_id
571,Texthero,jbesomi/texthero,nlp,,{},21.0,,4,False,texthero,,,,,,,,,,,,,,,,,,1185.0,,,,https://pypi.org/project/texthero,1185.0,,,,3.0,,,,,,,,,,,,,,,,,,
572,finetune,IndicoDataSolutions/finetune,nlp,,{},25.0,,4,False,finetune,,"['tensorflow', 'sklearn']",,,,,,,,,,,,,,,,87.0,,16.0,16.0,https://pypi.org/project/finetune,87.0,,,,3.0,,,,,,,,,,,,,,,,,,
573,Sockeye,awslabs/sockeye,nlp,,{},61.0,,4,False,sockeye,,['pytorch'],,,,,,,,,,,,,,,,1396.0,,,,https://pypi.org/project/sockeye,1396.0,,,,3.0,,,,,,,,,,,,,,,,,,
574,Ciphey,Ciphey/Ciphey,nlp,,{},60.0,,4,False,ciphey,,,,,,,,,,,,,,,,,,5847.0,,,,https://pypi.org/project/ciphey,5847.0,,,,3.0,remnux/ciphey,https://hub.docker.com/r/remnux/ciphey,,,,,,,,,,,,,,,,
575,deep-daze,lucidrains/deep-daze,image,,{},14.0,,4,False,deep-daze,,,,,,,,,,,,,,,,,,139.0,,56.0,56.0,https://pypi.org/project/deep-daze,139.0,,,,3.0,,,,,,,,,,,,,,,,,,
576,kubric,google-research/kubric,image,,{},34.0,,4,False,kubric-nightly,,,,,,,,,,,,,,,,,,861.0,,8.0,8.0,https://pypi.org/project/kubric-nightly,861.0,,,,3.0,,,,,,,,,,,,,,,,,,
577,PaddleDetection,PaddlePaddle/PaddleDetection,image,,{},188.0,,4,False,paddledet,,['paddle'],,,,,,,,,,,,,,,,268.0,,,,https://pypi.org/project/paddledet,268.0,,,,3.0,,,,,,,,,,,,,,,,,,
578,attention-ocr,emedvedev/attention-ocr,ocr,,{},28.0,,4,False,aocr,,['tensorflow'],,,,,,,,,,,,,,,,42.0,,32.0,32.0,https://pypi.org/project/aocr,42.0,,,,3.0,,,,,,,,,,,,,,,,,,
579,Popmon,ing-bank/popmon,data-viz,,{},20.0,,4,False,popmon,,"['pandas', 'spark']",,,,,,,,,,,,,,,,567.0,,22.0,22.0,https://pypi.org/project/popmon,567.0,,,,3.0,,,,,,,,,,,,,,,,,,
580,CausalNex,quantumblacklabs/causalnex,interpretability,,{},,,4,False,causalnex,,"['pytorch', 'sklearn']",,Apache-2.0,,,,,,,,,,,,,,732.0,,,,https://pypi.org/project/causalnex,732.0,,,,3.0,,,,,,,,,,,,,,,,,,
581,responsible-ai-toolbox,microsoft/responsible-ai-toolbox,interpretability,,{},47.0,,4,False,raiwidgets,,"['pytorch', 'tensorflow', 'jupyter']",,,,,,,,,,,,,,,,2831.0,,,,https://pypi.org/project/raiwidgets,2831.0,,,,3.0,,,,,,,,,,,,,,,,,,
582,ecco,jalammar/ecco,interpretability,,{},12.0,Visualization tools for NLP machine learning models.,4,False,ecco,conda-forge/ecco,['pytorch'],,,2021-12-30 22:13:55.932,2025-04-22 14:58:08.015000,,,,,,,,,,,,268.0,3.0,,,https://pypi.org/project/ecco,101.0,https://anaconda.org/conda-forge/ecco,2025-04-22 14:58:08.015,9565.0,3.0,,,,,,,,,,,,,,,,,,
583,Paddle Graph Learning,PaddlePaddle/PGL,graph,,{},31.0,,4,False,pgl,,['paddle'],,,,,,,,,,,,,,,,1160.0,,,,https://pypi.org/project/pgl,1160.0,,,,3.0,,,,,,,,,,,,,,,,,,
584,pytorch_geometric_temporal,benedekrozemberczki/pytorch_geometric_temporal,graph,,{},40.0,,4,False,torch-geometric-temporal,,['pytorch'],,,,,,,,,,,,,,,,1865.0,,,,https://pypi.org/project/torch-geometric-temporal,1865.0,,,,3.0,,,,,,,,,,,,,,,,,,
585,Neuraxle,Neuraxio/Neuraxle,hyperopt,,{},9.0,,4,False,neuraxle,,,,,,,,,,,,,,,,,,95.0,,69.0,69.0,https://pypi.org/project/neuraxle,95.0,,,,3.0,,,,,,,,,,,,,,,,,,
586,Test Tube,williamFalcon/test-tube,hyperopt,,{},16.0,,4,False,test_tube,,,,,,,,,,,,,,,,,,16464.0,,,,https://pypi.org/project/test_tube,16464.0,,,,3.0,,,,,,,,,,,,,,,,,,
587,Studio.ml,studioml/studio,ml-experiments,,{},24.0,,4,False,studioml,,,,,,,,,,,,,,,,,,217.0,,8.0,8.0,https://pypi.org/project/studioml,217.0,,,,3.0,,,,,,,,,,,,,,,,,,
588,parallelformers,tunib-ai/parallelformers,distributed-ml,,{},5.0,,4,False,parallelformers,,,,,,,,,,,,,,,,,,59.0,,75.0,75.0,https://pypi.org/project/parallelformers,59.0,,,,3.0,,,,,,,,,,,,,,,,,,
589,pytorch_tabular,manujosephv/pytorch_tabular,tabular,,{},29.0,,4,False,pytorch_tabular,,['pytorch'],,,,,,,,,,,,,,,,2881.0,,,,https://pypi.org/project/pytorch_tabular,2881.0,,,,3.0,,,,,,,,,,,,,,,,,,
590,NGT,yahoojapan/NGT,nn-search,,{},22.0,,4,False,ngt,,,,,,,,,,,,,,,,,,3293.0,,,,https://pypi.org/project/ngt,3293.0,,,,3.0,,,,,,,,,,,,,,,,,,
591,DeepSpeech,mozilla/DeepSpeech,audio,,,,A library for running inference on a DeepSpeech model.,4,False,deepspeech,conda-forge/deepspeech,['tensorflow'],,,2021-07-29 19:26:01.146,2025-04-22 14:57:58.207000,,,,,,,,,,,,2757.0,1.0,,,https://pypi.org/project/deepspeech,2679.0,https://anaconda.org/conda-forge/deepspeech,2025-04-22 14:57:58.207,4857.0,3.0,,,,,,,,,,,,,,,,,,
592,Larq Compute Engine,larq/compute-engine,model-serialisation,,{},19.0,,4,False,larq-compute-engine,,,,,,,,,,,,,,,,,,251.0,,11.0,11.0,https://pypi.org/project/larq-compute-engine,251.0,,,,3.0,,,,,,,,,,,,,,,,,,
593,TensorFlow Privacy,tensorflow/privacy,privacy-ml,,{},63.0,,4,False,tensorflow-privacy,,['tensorflow'],,,,,,,,,,,,,,,,6005.0,,,,https://pypi.org/project/tensorflow-privacy,6005.0,,,,3.0,,,,,,,,,,,,,,,,,,
594,ArrayFire,arrayfire/arrayfire,gpu-utilities,,{},97.0,,4,False,arrayfire,,,,,,,,,,,,,,,,,,1250.0,,,,https://pypi.org/project/arrayfire,1250.0,,,,3.0,,,,,,,,,,,,,,,,,,
595,cuML,rapidsai/cuml,gpu-utilities,,{},210.0,,4,False,cuml,,,,,,,,,,,,,,,,,,850.0,,,,https://pypi.org/project/cuml,850.0,,,,3.0,,,,,,,,,,,,,,,,,,
596,textflint,textflint/textflint,adversarial,,{},18.0,,4,False,textflint,,,,,,,,,,,,,,,,,,220.0,,21.0,21.0,https://pypi.org/project/textflint,220.0,,,,3.0,,,,,,,,,,,,,,,,,,
597,tinygrad,geohot/tinygrad,pytorch-utils,,{},505.0,,4,False,,,['pytorch'],,,,,,,,,,,,,,,,,,23.0,23.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
598,Mars,mars-project/mars,others,,{},53.0,,4,False,pymars,,,,,,,,,,,,,,,,,,5882.0,,,,https://pypi.org/project/pymars,5882.0,,,,3.0,,,,,,,,,,,,,,,,,,
599,PaddleHub,PaddlePaddle/PaddleHub,others,,{},70.0,,4,False,paddlehub,,['paddle'],,,,,,,,,,,,,,,,1439.0,,,,https://pypi.org/project/paddlehub,1439.0,,,,3.0,,,,,,,,,,,,,,,,,,
600,Towhee,towhee-io/towhee,others,,{},38.0,,4,False,towhee,,,,,,,,,,,,,,,,,,1362.0,,,,https://pypi.org/project/towhee,1362.0,,,,3.0,,,,,,,,,,,,,,,,,,
601,awesome-python-data-science,krzjoa/awesome-python-data-science,data-science,,{},39.0,,3,False,,,,,,,,,,,,,,,,,,,,,10.0,10.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
602,Machine-Learning-Tutorials,ujjwalkarn/Machine-Learning-Tutorials,data-science,,{},34.0,,3,False,,,,,,,,,,,,,,,,,,,,,23.0,23.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
603,ML in production,eugeneyan/applied-ml,data-science,,{},53.0,,3,False,,,,,,,,,,,,,,,,,,,,,24.0,24.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
604,Neural Network Libraries,sony/nnabla,ml-frameworks,,{},76.0,,3,False,nnabla,,,,,,,,,,,,,,,,,,685.0,,,,https://pypi.org/project/nnabla,685.0,,,,3.0,,,,,,,,,,,,,,,,,,
605,fast-bert,utterworks/fast-bert,nlp,,{},37.0,,3,False,fast-bert,,,,,,,,,,,,,,,,,,241.0,,,,https://pypi.org/project/fast-bert,241.0,,,,3.0,,,,,,,,,,,,,,,,,,
606,Caer,jasmcaus/caer,image,,{},9.0,"A lightweight Computer Vision library. Scale your models, not boilerplate.",3,False,caer,,,,,,,,,,,,,,,,,,1376.0,,,,https://pypi.org/project/caer,1376.0,,,,3.0,,,,,,,,,,,,https://caer.rtfd.io,,,,,,
607,icevision,airctic/icevision,image,,{},41.0,,3,False,icevision,,,,,,,,,,,,,,,,,,358.0,,,,https://pypi.org/project/icevision,358.0,,,,3.0,,,,,,,,,,,,,,,,,,
608,PySlowFast,facebookresearch/SlowFast,image,,{},39.0,,3,False,pyslowfast,,['pytorch'],,,,,,,,,,,,,,,,11.0,,23.0,23.0,https://pypi.org/project/pyslowfast,11.0,,,,3.0,,,,,,,,,,,,,,,,,,
609,DE⫶TR,facebookresearch/detr,image,,{},27.0,,3,False,,,['pytorch'],,,,,,,,,,,,,,,,,,24.0,24.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
610,calamari,Calamari-OCR/calamari,ocr,,{},23.0,,3,False,calamari_ocr,,,,,,,,,,,,,,,,,,432.0,,,,https://pypi.org/project/calamari_ocr,432.0,,,,3.0,,,,,,,,,,,,,,,,,,
611,FlashTorch,MisaOgura/flashtorch,interpretability,,{},2.0,,3,False,flashtorch,,['pytorch'],,,,,,,,,,,,,,,,460.0,,23.0,23.0,https://pypi.org/project/flashtorch,460.0,,,,3.0,,,,,,,,,,,,,,,,,,
612,sklearn-evaluation,edublancas/sklearn-evaluation,interpretability,,{},19.0,,3,False,sklearn-evaluation,,['sklearn'],,,,,,,,,,,,,,,,1665.0,,,,https://pypi.org/project/sklearn-evaluation,1665.0,,,,3.0,,,,,,,,,,,,,,,,,,
613,fairness-indicators,tensorflow/fairness-indicators,interpretability,,{},39.0,,3,False,fairness-indicators,,"['tensorflow', 'jupyter']",,,,,,,,,,,,,,,,197.0,,,,https://pypi.org/project/fairness-indicators,197.0,,,,3.0,,,,,,,,,,,,,,,,,,
614,Anchor,marcotcr/anchor,interpretability,,{},10.0,,3,False,anchor_exp,,,,,,,,,,,,,,,,,,1759.0,,,,https://pypi.org/project/anchor_exp,1759.0,,,,3.0,,,,,,,,,,,,,,,,,,
615,GraphVite,DeepGraphLearning/graphvite,graph,,{},,A general and high-performance graph embedding system for various applications.,3,False,,milagraph/graphvite,,,,2019-08-05 06:16:49.612,2025-03-25 16:27:49.968000,,,,,,,,,,,,66.0,4.0,,,,,https://anaconda.org/milagraph/graphvite,2025-03-25 16:27:49.968,5649.0,3.0,,,,,,,,,,,,,,,,,,
616,PyTorch-BigGraph,facebookresearch/PyTorch-BigGraph,graph,,{},32.0,,3,False,torchbiggraph,,['pytorch'],,,,,,,,,,,,,,,,796.0,,,,https://pypi.org/project/torchbiggraph,796.0,,,,3.0,,,,,,,,,,,,,,,,,,
617,DIG,divelab/DIG,graph,,{},50.0,,3,False,dig,,,,,,,,,,,,,,,,,,503.0,,,,https://pypi.org/project/dig,503.0,,,,3.0,,,,,,,,,,,,,,,,,,
618,tf-quant-finance,google/tf-quant-finance,financial-data,,{},49.0,,3,False,tf-quant-finance,,['tensorflow'],,,,,,,,,,,,,,,,382.0,,,,https://pypi.org/project/tf-quant-finance,382.0,,,,3.0,,,,,,,,,,,,,,,,,,
619,Auto Tune Models,HDI-Project/ATM,hyperopt,,{},17.0,,3,False,atm,,,,,,,,,,,,,,,,,,55.0,,26.0,26.0,https://pypi.org/project/atm,55.0,,,,3.0,,,,,,,,,,,,,,,,,,
620,AlphaPy,ScottfreeLLC/AlphaPy,hyperopt,,{},5.0,,3,False,alphapy,,,,,,,,,,,,,,,,,,48.0,,11.0,11.0,https://pypi.org/project/alphapy,48.0,,,,3.0,,,,,,,,,,,,,,,,,,
621,chitra,gradsflow/chitra,ml-experiments,,{},14.0,A multi functional library for full stack Deep Learning.,3,False,chitra,conda-forge/chitra,,,,2022-01-13 13:30:34.982,2025-04-22 14:58:08.672000,,,,,,,,,,,,345.0,1.0,,,https://pypi.org/project/chitra,210.0,https://anaconda.org/conda-forge/chitra,2025-04-22 14:58:08.672,7612.0,3.0,,,,,,,,,,,,,,,,,,
622,TensorLayerx,tensorlayer/tensorlayerx,reinforcement-learning,,{},13.0,,3,False,tensorlayerx,,['tensorflow'],,,,,,,,,,,,,,,,143.0,,31.0,31.0,https://pypi.org/project/tensorlayerx,143.0,,,,3.0,,,,,,,,,,,,,,,,,,
623,MONAILabel,Project-MONAI/MONAILabel,medical-data,,{},74.0,,3,False,monailabel-weekly,,,,,,,,,,,,,,,,,,229.0,,,,https://pypi.org/project/monailabel-weekly,229.0,,,,3.0,,,,,,,,,,,,,,,,,,
624,mesh-transformer-jax,kingoflolz/mesh-transformer-jax,distributed-ml,,{},23.0,,3,False,,,['jax'],,,,,,,,,,,,,,,,,,23.0,23.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
625,luminaire,zillow/luminaire,time-series-data,,{},11.0,,3,False,luminaire,,,,,,,,,,,,,,,,,,185.0,,5.0,5.0,https://pypi.org/project/luminaire,185.0,,,,3.0,,,,,,,,,,,,,,,,,,
626,Spotlight,maciejkula/spotlight,recommender-systems,,{},11.0,,3,False,,maciejkula/spotlight,['pytorch'],,,2017-06-28 21:27:28.858,2025-03-25 16:28:52.378000,,,,,,,,,,,,88.0,6.0,,,,,https://anaconda.org/maciejkula/spotlight,2025-03-25 16:28:52.378,9838.0,3.0,,,,,,,,,,,,,,,,,,
627,Case Recommender,caserec/CaseRecommender,recommender-systems,,{},11.0,,3,False,caserecommender,,['sklearn'],,,,,,,,,,,,,,,,47.0,,15.0,15.0,https://pypi.org/project/caserecommender,47.0,,,,3.0,,,,,,,,,,,,,,,,,,
628,TTS,mozilla/TTS,audio,,{},56.0,,3,False,,,,,,,,,,,,,,,,,,,,,24.0,24.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
629,PipelineDP,OpenMined/PipelineDP,privacy-ml,,{},35.0,,3,False,pipeline-dp,,,,,,,,,,,,,,,,,,733.0,,,,https://pypi.org/project/pipeline-dp,733.0,,,,3.0,,,,,,,,,,,,,,,,,,
630,DALI,NVIDIA/DALI,gpu-utilities,,{},108.0,,3,False,,,,,Apache-2.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
631,BlazingSQL,BlazingDB/blazingsql,gpu-utilities,,{},50.0,,3,False,,blazingsql/blazingsql-protocol,,,,2019-09-13 21:17:37.888,2025-03-25 16:26:10.601000,,,,,,,,,,,,13.0,5.0,,,,,https://anaconda.org/blazingsql/blazingsql-protocol,2025-03-25 16:26:10.601,1168.0,3.0,,,,,,,,,,,,,,,,,,
632,torch-uncertainty,ENSTA-U2IS-AI/torch-uncertainty,probabilistics,,{},20.0,,3,False,torch-uncertainty,,,,,,,,,,,,,,,,,,1386.0,,,,https://pypi.org/project/torch-uncertainty,1386.0,,,,3.0,,,,,,,,,,,,,,,,,,
633,Performer Pytorch,lucidrains/performer-pytorch,pytorch-utils,,{},6.0,,3,False,performer-pytorch,,['pytorch'],,,,,,,,,,,,,,,,1847.0,,,,https://pypi.org/project/performer-pytorch,1847.0,,,,3.0,,,,,,,,,,,,,,,,,,
634,Higher,facebookresearch/higher,pytorch-utils,,{},8.0,,3,False,higher,,['pytorch'],,,,,,,,,,,,,,,,5307.0,,,,https://pypi.org/project/higher,5307.0,,,,3.0,,,,,,,,,,,,,,,,,,
635,Pytorch Toolbelt,BloodAxe/pytorch-toolbelt,pytorch-utils,,{},9.0,,3,False,pytorch_toolbelt,,['pytorch'],,,,,,,,,,,,,,,,5500.0,,,,https://pypi.org/project/pytorch_toolbelt,5500.0,,,,3.0,,,,,,,,,,,,,,,,,,
636,Torch-Struct,harvardnlp/pytorch-struct,pytorch-utils,,{},16.0,,3,False,torch-struct,,['pytorch'],,,,,,,,,,,,,,,,2729.0,,,,https://pypi.org/project/torch-struct,2729.0,,,,3.0,,,,,,,,,,,,,,,,,,
637,TF Compression,tensorflow/compression,tensorflow-utils,,{},26.0,,3,False,tensorflow-compression,,['tensorflow'],,,,,,,,,,,,,,,,923.0,,,,https://pypi.org/project/tensorflow-compression,923.0,,,,3.0,,,,,,,,,,,,,,,,,,
638,DESlib,scikit-learn-contrib/DESlib,sklearn-utils,,{},18.0,,3,False,deslib,,['sklearn'],,,,,,,,,,,,,,,,1225.0,,,,https://pypi.org/project/deslib,1225.0,,,,3.0,,,,,,,,,,,,,,,,,,
639,dabl,dabl/dabl,sklearn-utils,,{},24.0,,3,False,dabl,,['sklearn'],,,,,,,,,,,,,,,,1013.0,,,,https://pypi.org/project/dabl,1013.0,,,,3.0,,,,,,,,,,,,,,,,,,
640,pykale,pykale/pykale,others,,{},32.0,,3,False,pykale,,['pytorch'],,,,,,,,,,,,,,,,102.0,,7.0,7.0,https://pypi.org/project/pykale,102.0,,,,3.0,,,,,,,,,,,,,,,,,,
641,Brainiak,brainiak/brainiak,medical-data,,{},37.0,,2,False,brainiak,,,,,,2025-01-07 00:51:13.258034,,,,,,,,1.0,,,,317.0,,,,https://pypi.org/project/brainiak,317.0,,,,3.0,brainiak/brainiak,https://hub.docker.com/r/brainiak/brainiak,2025-01-07 00:51:13.258034,1.0,2908.0,,,,,,,,,,,,,
642,awesome-datascience,academic/awesome-datascience,data-science,,{},350.0,,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
643,awesome-semantic-segmentation,mrgloom/awesome-semantic-segmentation,data-science,,{},16.0,,2,False,,,,,,,,,,,,,,,,,,,,,23.0,23.0,,,,,,2.0,,,,,,,,,,,,,,,,,,
644,Awesome-LLMOps,tensorchord/Awesome-LLMOps,data-science,,{},150.0,,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
645,awesome-public-datasets,awesomedata/awesome-public-datasets,data-science,,{},167.0,,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
646,runhouse,run-house/runhouse,ml-frameworks,,{},20.0,,2,False,runhouse,,,,,,,,,,,,,,,,,,818.0,,,,https://pypi.org/project/runhouse,818.0,,,,3.0,,,,,,,,,,,,,,,,,,
647,nebuly,nebuly-ai/nebuly,nlp,,{},,,2,False,nebuly,,,,,,,,,,,,,,,,,,163.0,,,,https://pypi.org/project/nebuly,163.0,,,,3.0,,,,,,,,,,,,,,,,,,
648,happy-transformer,EricFillion/happy-transformer,nlp,,{},14.0,,2,False,happytransformer,,['huggingface'],,,,,,,,,,,,,,,,798.0,,,,https://pypi.org/project/happytransformer,798.0,,,,3.0,,,,,,,,,,,,,,,,,,
649,nude.py,hhatto/nude.py,image,,{},12.0,,2,False,nudepy,,,,,,,,,,,,,,,,,,368.0,,,,https://pypi.org/project/nudepy,368.0,,,,3.0,,,,,,,,,,,,,,,,,,
650,bias-detector,intuit/bias-detector,interpretability,,{},4.0,,2,False,bias-detector,,,,,,,,,,,,,,,,,,36.0,,4.0,4.0,https://pypi.org/project/bias-detector,36.0,,,,3.0,,,,,,,,,,,,,,,,,,
651,Attribution Priors,suinleelab/attributionpriors,interpretability,,{},7.0,,2,False,attributionpriors,,"['tensorflow', 'pytorch']",,,,,,,,,,,,,,,,23.0,,7.0,7.0,https://pypi.org/project/attributionpriors,23.0,,,,3.0,,,,,,,,,,,,,,,,,,
652,graph4nlp,graph4ai/graph4nlp,graph,,{},29.0,,2,False,graph4nlp,,['pytorch'],,,,,,,,,,,,,,,,57.0,,,,https://pypi.org/project/graph4nlp,57.0,,,,3.0,,,,,,,,,,,,,,,,,,
653,finmarketpy,cuemacro/finmarketpy,financial-data,,{},19.0,,2,False,finmarketpy,,,,,,,,,,,,,,,,,,508.0,,,,https://pypi.org/project/finmarketpy,508.0,,,,3.0,,,,,,,,,,,,,,,,,,
654,opytimizer,gugarosa/opytimizer,hyperopt,,{},5.0,,2,False,opytimizer,,,,,,,,,,,,,,,,,,1057.0,,,,https://pypi.org/project/opytimizer,1057.0,,,,3.0,,,,,,,,,,,,,,,,,,
655,datmo,datmo/datmo,ml-experiments,,{},6.0,,2,False,datmo,,,,,,,,,,,,,,,,,,101.0,,7.0,7.0,https://pypi.org/project/datmo,101.0,,,,3.0,,,,,,,,,,,,,,,,,,
656,azureml-examples,Azure/azureml-examples,ml-experiments,,{},285.0,,2,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
657,Pearl,facebookresearch/Pearl,reinforcement-learning,,{},54.0,,2,False,pearl,,,,,,,,,,,,,,,,,,143.0,,,,https://pypi.org/project/pearl,143.0,,,,3.0,,,,,,,,,,,,,,,,,,
658,Maze,enlite-ai/maze,reinforcement-learning,,{},3.0,Maze is an application-oriented deep reinforcement learning framework.,2,False,maze-rl,,['pytorch'],,Custom,,2025-11-21 11:11:16.871310,,,,,,,,,,,,86.0,,,,https://pypi.org/project/maze-rl,86.0,,,,3.0,enliteai/maze,https://hub.docker.com/r/enliteai/maze,2025-11-21 11:11:16.871310,,1409.0,,,,,,,,,,,,,
659,MedicalNet,Tencent/MedicalNet,medical-data,,{},,,2,False,,,,,MIT,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
660,bluefog,Bluefog-Lib/bluefog,distributed-ml,,{},9.0,,2,False,bluefog,,['pytorch'],,,,,,,,,,,,,,,,33.0,,5.0,5.0,https://pypi.org/project/bluefog,33.0,,,,3.0,,,,,,,,,,,,,,,,,,
661,tts-generation-webui,rsxdalv/tts-generation-webui,audio,,{},15.0,,2,False,,,,,,,,,,,,,,,,,,,,,11.0,11.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
662,modelkit,Cornerstone-OnDemand/modelkit,model-serialisation,,{},14.0,,2,False,modelkit,,,,,,,,,,,,,,,,,,763.0,,,,https://pypi.org/project/modelkit,763.0,,,,3.0,,,,,,,,,,,,,,,,,,
663,ml-ane-transformers,apple/ml-ane-transformers,model-serialisation,,{},2.0,,2,False,ane-transformers,,['pytorch'],,,,,,,,,,,,,,,,2299.0,,,,https://pypi.org/project/ane-transformers,2299.0,,,,3.0,,,,,,,,,,,,,,,,,,
664,jaxdf,ucl-bug/jaxdf,jax-utils,,{},4.0,,2,False,,,['jax'],,,,,,,,,,,,,,,,,,13.0,13.0,,,,,,3.0,,,,,,,,,,,,,,,,,,
665,Image Super-Resolution,idealo/image-super-resolution,image,,{},11.0,Implementation of RDN for image super resolution.,1,False,ISR,,['tensorflow'],,,,2019-04-01 13:48:45.697251,,,,,,,,1.0,,,,161.0,,,,https://pypi.org/project/ISR,161.0,,,,3.0,idealo/image-super-resolution-gpu,https://hub.docker.com/r/idealo/image-super-resolution-gpu,2019-04-01 13:48:45.697251,1.0,1152.0,,,,,,,,,,,,,
666,best-of-ml-python,ml-tooling/best-of-ml-python,data-science,,{},57.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
667,awesome-agents,kyrolabs/awesome-agents,data-science,,{},137.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
668,awesome-ai-agents,e2b-dev/awesome-ai-agents,data-science,,{},60.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
669,awesome_time_series_in_python,MaxBenChrist/awesome_time_series_in_python,data-science,,{},23.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
670,datascience,r0f1/datascience,data-science,,{},21.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
671,Awesome-LLM,Hannibal046/Awesome-LLM,data-science,,{},134.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
672,mace,XiaoMi/mace,ml-frameworks,,{},69.0,,1,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
673,scenic,google-research/scenic,image,,{},101.0,,1,False,,,['jax'],,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
674,interpret-text,interpretml/interpret-text,interpretability,,{},18.0,,1,False,interpret-text,,['jupyter'],,,,,,,,,,,,,,,,49.0,,,,https://pypi.org/project/interpret-text,49.0,,,,3.0,,,,,,,,,,,,,,,,,,
675,ExplainX.ai,explainX/explainx,interpretability,,{},6.0,,1,False,explainx,,,,,,,,,,,,,,,,,,20.0,,7.0,7.0,https://pypi.org/project/explainx,20.0,,,,3.0,,,,,,,,,,,,,,,,,,
676,pyRDF2Vec,IBCNServices/pyRDF2Vec,graph,,{},7.0,Python Implementation and Extension of RDF2Vec.,1,False,pyrdf2vec,,,,,,,,,,,,,,,,,,96.0,,,,https://pypi.org/project/pyrdf2vec,96.0,,,,3.0,,,,,,,,,,,,,,,,,,
677,typedb-ml,vaticle/typedb-ml,graph,,{},13.0,,1,False,typedb-ml,,,,,,,,,,,,,,,,,,46.0,,,,https://pypi.org/project/typedb-ml,46.0,,,,3.0,,,,,,,,,,,,,,,,,,
678,HyperparameterHunter,HunterMcGushion/hyperparameter_hunter,hyperopt,,{},4.0,,1,False,hyperparameter-hunter,,,,,,,,,,,,,,,,,,113.0,,,,https://pypi.org/project/hyperparameter-hunter,113.0,,,,3.0,,,,,,,,,,,,,,,,,,
679,Auptimizer,LGE-ARC-AdvancedAI/auptimizer,hyperopt,,{},11.0,,1,False,auptimizer,,,,,,,,,,,,,,,,,,35.0,,,,https://pypi.org/project/auptimizer,35.0,,,,3.0,,,,,,,,,,,,,,,,,,
680,DeepNeuro,QTIM-Lab/DeepNeuro,medical-data,,{},6.0,,1,False,deepneuro,,,,,,,,,,,,,,,,,,14.0,,3.0,3.0,https://pypi.org/project/deepneuro,14.0,,,,3.0,,,,,,,,,,,,,,,,,,
681,MMLSpark,microsoft/SynapseML,distributed-ml,,{},135.0,,1,False,mmlspark,,['spark'],,,,,,,,,,,,,,,,,,,,https://pypi.org/project/mmlspark,,,,,3.0,,,,,,,,,,,,,,,,,,
682,OpenRec,ylongqi/openrec,recommender-systems,,{},11.0,,1,False,openrec,,,,,,,,,,,,,,,,,,13.0,,5.0,5.0,https://pypi.org/project/openrec,13.0,,,,3.0,,,,,,,,,,,,,,,,,,
683,Collie,ShopRunner/collie,recommender-systems,,{},,,1,False,collie,,['pytorch'],,,,,,,,,,,,,,,,100.0,,,,https://pypi.org/project/collie,100.0,,,,3.0,,,,,,,,,,,,,,,,,,
